Row,cell1,cell2,cell3,cell4,cell5,cell6,cell7,cell8,cell9,cell10,cell11,cell12,cell13,cell14,cell15,cell16,cell17,cell18,cell19,cell20,cell21,cell22,cell23,cell24,cell25,cell26,cell27,cell28,cell29,cell30,cell31,cell32,cell33,cell34,cell35,cell36,cell37,cell38,cell39,cell40,cell41,cell42,cell43,cell44,cell45,cell46,cell47,cell48,cell49,cell50,cell51,cell52,cell53,cell54,cell55,cell56,cell57,cell58,cell59,cell60,cell61,cell62,cell63,cell64,cell65,cell66,cell67,cell68,cell69,cell70,cell71,cell72,cell73,cell74,cell75,cell76,cell77,cell78,cell79,cell80,cell81,cell82,cell83,cell84,cell85,cell86,cell87,cell88,cell89,cell90,cell91,cell92,cell93,cell94,cell95,cell96,cell97,cell98,cell99,cell100,cell101,cell102,cell103,cell104,cell105,cell106,cell107,cell108,cell109,cell110,cell111,cell112,cell113,cell114,cell115,cell116,cell117,cell118,cell119,cell120,cell121,cell122,cell123,cell124,cell125,cell126,cell127,cell128,cell129,cell130,cell131,cell132,cell133,cell134,cell135,cell136,cell137,cell138,cell139,cell140,cell141,cell142,cell143,cell144,cell145,cell146,cell147,cell148,cell149,cell150,cell151,cell152,cell153,cell154,cell155,cell156,cell157,cell158,cell159,cell160,cell161,cell162,cell163,cell164,cell165,cell166,cell167,cell168,cell169,cell170,cell171,cell172,cell173,cell174,cell175,cell176,cell177,cell178,cell179,cell180,cell181,cell182,cell183,cell184,cell185,cell186,cell187,cell188
Ash2l,5,3,8,15,25,6,13,20,4,23,8,27,7,33,4,6,3,24,16,6,17,3,1,26,10,5,16,2,12,26,27,17,21,4,26,0,20,2,4,6,30,11,42,18,7,5,20,16,22,12,40,20,3,4,5,7,8,16,13,19,8,10,18,11,19,1,39,2,8,6,1,50,7,18,5,14,13,14,13,6,12,13,19,7,9,33,18,12,25,22,14,3,15,12,3,36,38,14,12,7,13,21,5,3,13,22,8,26,16,18,16,12,13,19,0,2,3,13,4,6,8,10,4,15,3,10,3,1,5,10,17,10,34,11,32,17,3,30,33,17,34,21,24,9,24,0,18,22,23,7,7,14,3,27,15,5,13,14,13,23,14,23,44,36,12,31,32,21,23,9,3,1,14,13,3,18,17,38,14,3,6,13,3,2,20,34,16,5
Atmin,1,3,0,1,5,1,3,0,0,0,0,3,3,0,0,0,1,2,0,0,1,2,6,0,4,0,0,2,0,1,0,3,0,0,2,1,0,0,0,0,2,0,0,0,4,1,0,1,0,1,3,0,0,0,2,2,0,0,0,0,3,0,4,1,0,0,1,0,3,0,2,0,4,0,6,0,5,0,0,2,0,0,1,1,4,0,1,0,0,0,0,3,4,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,4,0,0,2,2,1,0,0,0,2,2,1,0,0,2,0,0,0,3,0,2,0,0,3,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,2,2,0,4,1,2,0,2,5,0,2,3,2,0,2,2,2,2,0,0,3,0,0,0,3,5,3,0,2,4,1,0,3,0,0,0,0,0
Atpif1,21,40,61,52,33,42,36,21,22,8,47,28,32,11,26,33,33,45,9,28,46,10,25,22,45,8,44,42,18,8,50,33,38,50,11,21,30,32,18,41,19,36,22,22,30,49,40,42,15,36,35,34,27,40,51,8,51,1,19,18,22,38,31,39,43,49,52,46,40,40,29,42,41,21,37,50,19,24,32,42,36,13,33,14,18,39,53,22,18,46,51,32,26,38,19,33,29,48,47,52,42,7,14,30,39,36,35,1,13,32,3,35,30,46,36,28,17,34,40,21,37,15,12,8,48,33,8,39,7,36,37,43,50,47,44,32,26,41,44,31,42,37,14,21,31,30,17,36,17,35,29,23,11,50,32,18,43,43,18,15,20,36,8,50,23,29,37,31,41,13,11,30,40,42,44,51,18,41,8,22,42,41,22,17,23,61,24,16
Bod1l,9,8,7,7,6,4,6,0,3,6,1,0,0,0,7,2,3,9,3,2,3,10,0,10,2,6,7,4,9,1,5,0,0,7,2,0,1,0,5,2,4,4,11,6,2,7,0,4,6,13,5,6,0,9,7,1,5,12,0,7,8,4,10,11,1,10,1,10,0,7,9,9,0,1,0,3,2,9,2,6,2,0,4,12,1,8,4,4,9,10,2,8,0,0,5,2,11,2,6,1,0,2,3,4,6,1,2,1,6,0,0,6,8,0,7,0,9,3,0,0,17,13,4,8,3,2,4,3,0,0,5,2,6,1,7,4,6,5,6,4,6,8,5,8,9,7,1,9,4,6,9,12,7,4,8,0,0,6,4,11,10,0,2,7,10,4,6,0,3,0,2,5,3,6,0,3,2,0,1,10,3,0,5,1,7,11,0,2
Brd2,17,2,6,1,3,5,4,14,10,5,3,4,5,0,3,9,13,2,9,7,5,16,5,3,8,11,2,0,13,13,1,7,9,6,5,9,4,0,11,16,7,13,7,4,4,3,12,8,0,5,9,5,16,2,2,5,13,15,1,4,0,4,0,8,11,8,0,9,12,4,2,8,9,4,12,15,1,1,0,14,2,8,21,7,2,1,7,3,2,2,7,14,8,4,10,0,0,1,10,11,1,7,11,11,1,4,0,7,5,7,13,8,13,0,0,9,1,3,9,10,0,2,8,2,3,4,10,12,2,6,1,3,20,17,4,3,1,4,10,0,7,5,8,13,6,14,6,12,1,8,23,2,3,6,7,3,5,0,9,2,2,4,0,4,14,20,0,8,0,13,0,9,4,2,9,2,14,0,2,9,11,8,8,0,6,1,14,1
Brd4,4,1,6,8,3,4,1,0,3,1,4,0,7,14,0,0,16,2,0,0,0,0,4,4,1,4,3,9,2,1,2,0,1,5,5,2,2,0,7,5,12,1,12,7,4,1,0,8,6,3,5,2,3,3,19,1,12,0,4,0,0,10,26,2,10,0,0,4,3,3,0,2,0,4,18,0,6,0,4,0,0,3,1,20,7,7,1,5,4,1,16,3,0,17,0,5,3,1,10,4,6,0,2,6,0,24,4,38,8,4,2,2,4,11,3,0,4,0,0,3,7,4,9,4,0,2,4,0,0,4,3,14,18,0,3,4,10,6,3,0,0,9,7,4,9,8,0,14,0,9,2,0,15,12,4,13,0,0,3,2,6,14,20,8,1,0,7,8,11,6,0,17,5,0,2,2,2,0,10,0,3,2,1,10,13,10,0,5
Brd7,2,3,0,3,0,0,0,0,20,0,10,3,2,5,0,11,0,32,0,9,0,25,0,11,0,13,33,0,0,0,2,0,0,0,0,2,2,25,0,0,9,0,36,8,0,0,22,0,0,25,20,1,0,0,2,0,0,0,0,6,2,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,21,0,0,0,0,0,27,0,7,0,15,0,0,0,0,7,0,0,0,0,0,6,0,0,0,0,23,0,0,22,27,21,0,20,0,0,0,0,1,14,0,0,0,0,1,1,0,2,0,3,12,2,1,1,0,17,1,0,2,0,29,12,0,0,0,0,0,9,0,3,0,5,0,0,0,0,19,0,10,0,0,0,0,8,0,9,0,1,9,4,2,12,0,3,0,0,0,4,0,19
Btf3,0,2,0,0,22,26,2,2,0,0,26,2,0,0,4,0,34,20,3,25,20,0,0,21,1,2,3,32,0,9,0,3,3,15,0,21,32,0,0,0,0,7,3,16,6,2,0,0,18,1,0,0,16,30,0,0,0,1,13,0,19,32,0,0,0,0,0,0,0,18,0,24,27,0,1,3,0,8,0,0,0,0,22,1,0,13,0,0,0,2,0,0,0,0,6,0,0,16,0,0,0,0,1,13,4,0,0,22,0,0,0,0,0,9,0,0,14,0,5,2,0,9,10,1,0,0,0,0,0,5,0,4,0,0,0,16,0,0,0,31,0,0,27,0,0,0,0,32,29,0,5,11,7,0,6,42,0,7,1,40,0,0,9,0,31,16,5,0,0,8,0,0,0,0,12,19,1,30,0,0,4,6,0,1,3,2,0,28
Bud13,3,0,2,0,0,1,4,7,3,1,0,0,1,3,0,0,2,4,0,0,0,0,0,1,0,0,5,0,2,1,0,0,2,0,0,0,1,2,1,4,0,3,1,0,0,1,0,1,0,0,0,4,1,1,1,0,7,3,0,4,2,1,0,4,0,1,2,1,1,5,0,0,0,1,0,1,4,2,0,4,1,4,0,0,3,3,4,2,4,0,0,0,0,0,1,4,2,0,0,0,0,0,2,4,2,1,6,1,0,3,4,0,1,0,1,3,0,2,6,0,1,0,0,0,3,0,4,0,2,3,0,4,0,3,0,0,0,4,2,0,5,3,3,2,0,2,3,3,1,0,3,0,0,5,2,1,2,0,1,2,0,0,3,0,0,0,1,0,0,0,0,0,0,6,0,0,2,2,0,0,0,4,0,0,0,0,4,1
Calm1,20,22,13,9,9,6,6,6,13,21,24,20,9,42,5,8,21,9,6,11,4,2,27,11,7,5,16,27,13,24,12,24,17,14,10,19,8,7,21,21,11,42,11,0,26,5,15,8,27,18,3,17,10,15,13,8,9,16,28,9,8,11,7,20,11,24,31,5,23,18,13,13,22,12,13,5,11,11,11,18,45,17,7,10,35,6,33,9,5,19,17,2,5,16,18,11,15,14,16,12,11,12,21,23,11,38,15,9,0,24,3,29,17,25,30,15,23,0,3,18,8,21,10,18,4,14,30,27,35,24,7,2,12,37,14,9,7,3,19,20,44,10,10,25,23,21,32,21,6,34,10,5,19,24,18,27,6,19,14,16,13,13,29,25,11,7,11,26,26,15,20,9,23,5,16,6,7,15,1,7,18,14,19,12,21,11,38,15
Cand1,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,20,0,4,0,0,0,0,0,27,13,0,21,24,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,23,0,0,23,0,10,0,0,0,0,0,0,0,19,0,0,0,5,21,0,23,0,0,0,17,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,22,0,0,0,0,14,0,0,20,0,0,0,0,0,0,0,0,0,25,13,0,0,0,1,0,0,17,0,0,0,0,15,0,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,25,1,0,0,0,0,0,1,0,0,0,0,0,32,15,0,0,0,0,0,20,0,20,0,0,0,0,0,0,0,0,0,1,0,15,0,0,0,0,0
Carm1,0,0,0,7,0,3,0,1,3,0,0,0,0,7,1,1,2,0,5,5,0,1,0,0,0,0,1,3,0,0,0,1,6,0,0,0,4,0,1,0,0,0,3,0,0,0,0,0,8,0,1,0,0,0,10,1,0,2,5,0,3,0,5,0,1,2,0,0,7,4,0,0,5,0,0,2,1,1,0,1,0,2,0,0,0,0,5,2,0,0,0,1,0,1,1,0,0,0,0,5,4,7,0,1,2,4,0,1,0,3,0,0,9,0,5,2,0,0,0,0,0,0,5,0,0,0,3,0,2,0,0,0,0,0,0,0,3,0,0,0,1,0,0,5,0,0,0,5,0,6,0,7,1,0,0,0,0,0,0,5,0,2,3,5,8,0,2,1,3,0,0,3,0,2,1,0,4,1,0,1,0,0,0,6,0,5,4,0
Casc3,2,0,3,1,0,0,7,3,5,8,0,3,0,5,0,2,2,4,6,0,0,7,0,4,0,3,6,7,0,0,4,0,5,0,5,0,6,8,9,0,8,2,5,5,4,2,0,5,4,6,0,0,3,1,2,0,3,3,0,0,1,5,5,4,0,4,4,4,6,1,0,0,9,2,0,0,3,8,3,1,2,0,6,4,3,6,2,4,8,0,0,9,0,0,0,0,0,0,3,0,0,3,6,0,1,0,1,2,9,0,0,0,1,3,5,10,3,0,3,5,2,3,3,4,4,3,4,0,5,0,7,0,8,0,0,0,0,5,6,4,0,4,0,4,5,6,3,3,0,7,8,4,2,2,0,0,7,0,3,0,1,8,0,2,0,2,2,4,3,0,3,0,0,0,5,2,5,5,6,0,0,3,5,4,2,2,4,0
Cbfb,10,0,0,1,2,5,1,2,0,0,2,0,1,4,6,3,0,8,0,0,2,1,0,0,3,4,3,5,2,0,5,1,0,5,3,4,0,6,3,6,0,0,5,1,6,5,1,1,4,4,3,7,2,1,0,3,2,0,0,0,3,0,3,0,0,0,0,8,2,1,0,8,0,0,4,0,7,4,0,1,4,4,0,5,3,0,3,1,7,0,0,1,2,0,2,2,2,1,1,0,0,0,2,3,0,3,1,1,0,2,2,0,1,0,0,1,0,0,0,0,5,1,1,1,0,1,3,10,0,0,0,7,2,0,0,7,3,2,4,2,3,1,7,1,4,4,0,0,0,0,4,0,0,0,7,3,0,1,4,4,3,0,0,0,0,2,1,3,0,0,7,1,1,3,0,3,1,2,0,7,0,0,5,3,4,0,0,0
Cbx1,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,32,37,48,0,0,0,0,0,0,0,0,0,0,0,20,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,32,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,40,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,1,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,18,0,0,0,0,9,0,51,0,36,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,41
Ccdc115,2,0,7,0,0,0,1,2,1,5,4,0,4,0,4,0,2,2,0,0,7,1,2,4,4,0,0,0,0,5,0,0,6,0,0,0,0,0,4,7,0,0,3,0,0,3,3,0,6,2,0,2,0,3,0,0,1,0,1,3,2,3,3,4,5,0,0,2,0,3,0,3,0,0,0,4,5,1,0,3,0,0,5,0,0,0,0,1,0,3,0,0,2,5,0,4,6,2,0,2,0,0,0,3,4,2,1,1,0,0,0,0,0,0,0,3,0,0,0,0,1,3,0,0,0,0,0,0,0,0,3,1,0,3,0,3,0,0,4,2,0,2,0,0,1,2,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,4,0,0,1,5,3,3,0,0,3,8,0,5,0,5,0,0,0,3,4,3,0,2,1,0
Ccdc71,3,4,2,2,0,1,4,0,4,0,1,3,0,0,0,2,4,0,1,0,0,0,0,2,1,0,0,0,4,0,0,1,5,2,0,4,0,4,0,0,0,0,0,0,0,1,1,3,0,1,0,0,0,6,1,2,0,1,0,4,0,0,4,1,1,0,0,5,1,0,0,0,0,0,0,0,0,2,2,4,0,0,1,3,0,0,4,0,3,2,0,2,0,0,2,1,0,0,1,0,0,0,0,2,1,3,1,1,2,1,2,2,2,2,2,0,1,3,0,4,2,6,1,0,2,0,2,1,0,0,0,4,6,3,0,0,0,0,1,4,3,2,1,1,0,0,0,0,3,3,0,2,3,0,2,0,1,1,0,0,0,3,0,0,0,0,5,1,2,4,0,0,0,1,0,0,1,1,1,0,0,1,1,0,3,0,0,0
Ccna2,2,0,5,4,2,14,12,2,18,11,9,12,11,8,10,0,1,0,4,2,3,14,9,0,1,0,13,7,8,0,4,3,4,2,7,10,12,3,0,10,10,5,5,1,5,7,10,13,1,6,5,3,0,1,6,14,1,16,0,1,9,0,10,13,10,0,11,10,1,8,0,9,5,17,6,4,1,9,0,1,11,13,0,0,3,3,1,0,16,3,10,12,3,5,0,13,9,1,11,4,2,5,1,13,9,6,14,6,9,4,6,0,3,0,5,6,11,0,0,5,9,0,5,5,5,11,6,11,9,6,0,1,11,15,2,8,0,0,10,7,0,4,4,6,0,9,3,1,0,1,9,5,1,1,8,7,7,10,8,11,12,7,4,6,11,0,12,9,6,5,1,1,4,5,12,19,5,7,10,0,7,0,0,8,4,12,0,8
Cdc23,5,6,1,3,0,2,1,0,6,1,4,0,1,0,0,5,9,1,6,1,3,1,0,0,1,1,0,4,0,2,1,4,3,1,2,4,2,0,10,1,2,3,1,2,0,0,1,2,5,2,0,0,8,1,0,0,2,5,11,1,1,2,2,3,5,5,0,3,8,0,0,1,1,2,0,4,2,5,5,0,1,5,0,3,3,0,0,8,0,0,0,6,5,10,0,3,2,1,0,1,0,1,0,0,2,1,0,1,3,4,1,0,6,1,0,5,2,3,3,3,0,0,1,7,2,4,0,0,2,1,2,0,3,0,2,1,0,1,2,1,0,10,1,0,13,1,3,4,3,6,0,3,6,1,1,1,7,0,4,3,3,2,3,6,6,0,7,1,2,1,1,1,1,3,0,4,4,0,0,1,1,0,0,4,2,2,1,0
Cdc25a,2,1,2,2,3,7,0,0,9,0,4,6,2,4,0,2,4,15,1,0,0,13,1,1,7,9,3,3,11,1,4,11,2,21,0,3,2,1,3,9,3,0,4,5,1,1,1,15,8,2,0,0,6,0,10,1,1,4,1,0,0,3,0,0,1,2,5,6,8,1,4,5,9,8,5,3,3,1,7,3,3,6,22,6,1,4,5,1,5,0,5,1,3,5,1,3,6,8,0,3,5,1,1,4,0,4,5,1,0,1,4,8,3,10,1,15,8,7,3,3,3,1,3,2,3,0,2,3,3,1,4,1,13,0,3,2,8,8,0,1,9,9,0,11,4,3,12,8,14,1,4,7,3,4,4,12,4,1,5,3,10,5,0,13,2,8,11,1,3,1,2,1,0,4,11,1,3,3,2,10,0,3,17,3,0,0,1,0
Cdc42se2,4,0,0,1,0,6,0,0,0,0,0,0,0,6,1,0,7,0,0,5,3,5,0,8,1,0,6,1,0,8,6,5,0,9,5,3,8,0,6,0,0,7,0,0,4,1,1,0,0,1,10,7,0,0,0,0,7,7,0,2,0,5,0,5,0,7,1,0,3,0,0,7,5,4,0,0,0,6,0,0,0,0,0,0,0,1,7,4,0,4,7,0,0,0,6,8,0,0,1,11,0,3,11,5,9,0,0,0,4,13,0,0,4,0,0,1,0,0,8,2,0,0,0,7,0,0,8,3,0,0,8,0,4,1,0,2,0,3,8,0,0,8,4,1,1,0,5,2,0,11,0,11,9,11,1,0,6,5,0,12,0,0,2,3,1,4,6,0,3,3,9,0,0,1,9,0,0,0,1,0,0,1,3,4,1,6,0,0
Cdca4,4,0,2,2,2,0,6,6,3,4,4,1,0,4,3,1,0,3,1,0,6,0,1,3,6,5,0,1,1,5,0,4,2,7,5,1,3,4,3,8,3,6,3,1,5,5,4,0,1,1,0,0,3,4,4,5,3,1,0,4,2,0,1,3,0,3,3,1,1,0,0,4,0,5,1,2,0,1,2,3,3,3,0,0,1,3,3,4,1,0,0,5,0,2,6,0,0,1,3,2,2,1,4,1,1,0,4,0,2,6,1,0,0,0,0,2,1,0,0,5,3,3,5,0,2,2,0,5,1,6,3,0,7,0,2,4,0,4,1,7,2,3,1,3,7,0,3,4,4,3,5,7,1,5,3,0,4,1,0,1,0,3,3,2,4,0,0,6,3,2,4,2,3,0,2,5,2,3,0,3,0,0,2,1,5,0,0,5
Cdk1,8,8,16,1,0,2,20,2,20,0,4,5,13,5,2,0,0,14,8,19,17,6,4,27,4,2,11,30,1,1,6,5,4,45,0,27,16,9,7,19,7,11,9,15,12,3,5,9,26,1,18,17,36,4,17,6,22,6,0,20,6,2,21,5,7,13,1,11,0,2,0,0,5,18,29,6,33,23,1,4,17,2,6,2,2,4,15,10,13,5,8,17,0,7,10,0,13,9,1,1,4,7,22,5,4,15,0,10,10,5,11,0,0,15,0,2,12,5,4,4,16,6,3,0,24,0,25,4,11,3,11,10,1,15,10,0,0,1,8,23,7,14,8,0,1,0,20,15,14,7,29,9,8,0,0,22,0,5,6,12,3,5,4,18,19,8,0,5,0,0,6,10,0,3,5,13,16,17,3,3,23,3,18,1,36,3,2,7
Cdk11b,4,2,9,0,2,7,3,5,3,0,8,3,8,1,1,4,4,4,3,0,6,11,6,13,7,12,1,1,5,7,2,8,0,10,5,12,0,3,2,0,9,1,7,9,8,2,2,5,0,2,8,7,11,6,6,5,4,4,10,7,8,6,3,3,3,1,9,1,0,10,12,3,7,4,0,5,2,6,3,0,12,7,0,10,10,0,0,3,10,3,12,2,0,0,10,0,3,4,0,9,0,2,0,8,6,6,9,8,0,7,12,5,0,0,2,0,2,12,11,7,2,1,12,0,12,3,8,10,2,9,0,4,0,3,0,5,3,0,0,5,0,1,8,5,6,8,8,0,4,12,7,0,4,13,1,4,0,1,13,7,6,10,8,3,9,4,1,5,4,19,4,1,5,5,7,7,1,16,10,15,2,14,1,0,0,2,0,0
Cdk4,15,35,31,29,16,30,29,25,30,9,20,19,26,25,29,17,21,21,26,19,43,20,26,21,22,19,23,15,24,29,37,30,19,6,20,13,16,16,37,24,5,22,4,31,26,17,29,32,32,1,20,17,8,28,12,15,1,20,31,28,26,3,33,25,34,26,10,24,22,23,44,35,3,32,25,35,38,23,9,19,34,7,36,17,15,40,9,29,16,29,32,17,36,8,24,30,5,23,26,27,30,25,31,36,26,19,31,40,3,27,5,39,18,14,13,6,16,30,7,11,16,23,37,4,11,21,23,31,34,17,24,29,17,8,23,17,28,14,28,27,20,18,15,15,17,15,22,29,11,31,3,14,21,22,14,28,11,1,13,11,25,42,28,21,23,41,24,40,13,23,24,13,9,27,17,16,11,31,21,22,24,44,13,29,9,21,6,35
Chd4,8,18,3,6,1,6,3,12,6,19,10,7,9,0,2,1,8,10,6,2,1,3,3,3,5,5,4,7,8,1,4,2,7,17,8,10,8,5,10,3,10,3,4,6,7,13,4,2,10,11,1,14,3,0,12,7,2,0,7,9,7,8,11,9,4,4,2,16,9,6,0,1,18,7,2,7,5,13,10,4,2,14,8,6,3,10,10,18,22,6,13,16,4,8,9,20,7,8,7,0,9,9,6,4,4,1,2,0,4,3,13,5,25,5,4,0,7,2,5,1,4,2,2,5,12,8,2,3,5,4,3,11,7,3,2,11,6,12,3,9,15,13,18,6,16,10,6,9,9,6,12,11,5,11,9,2,6,7,6,0,1,0,4,4,14,5,7,1,3,6,1,10,11,14,11,5,3,4,15,13,4,3,10,4,2,4,2,16
Ciapin1,10,5,7,13,0,30,37,1,16,10,0,10,1,10,3,13,19,1,14,10,6,15,7,1,1,12,4,3,0,3,0,3,11,1,6,4,1,1,1,2,1,0,3,17,0,2,1,0,20,3,4,3,1,6,8,12,0,1,1,0,6,6,26,2,10,15,8,1,0,4,9,17,12,5,8,11,1,21,0,2,11,0,8,6,3,15,10,29,3,0,2,16,6,4,13,9,3,26,4,21,5,7,7,4,18,2,6,2,12,3,9,1,0,1,0,1,0,33,1,2,20,12,4,13,2,22,1,8,2,12,0,13,15,0,2,4,5,1,0,5,7,2,9,29,0,4,10,6,0,19,0,7,6,0,10,0,0,13,0,21,3,18,9,9,5,5,13,7,6,0,5,19,5,8,1,2,13,7,1,8,0,0,2,0,15,5,23,24
Cib1,0,3,20,15,7,0,20,0,7,9,4,1,0,13,20,15,8,21,0,17,18,1,0,1,19,13,20,17,6,13,16,0,3,0,9,13,0,17,1,8,7,13,22,0,12,8,22,15,0,1,0,20,0,0,2,1,20,0,0,8,6,12,6,12,20,0,6,17,25,13,0,11,2,21,20,0,10,4,6,20,0,2,0,0,0,2,11,1,8,11,2,7,10,1,8,10,3,0,27,15,0,5,0,8,9,8,13,1,0,0,16,0,0,20,1,0,5,0,1,0,2,6,8,0,8,4,0,3,19,0,17,0,0,0,10,0,3,13,2,0,0,0,0,0,0,4,0,0,15,17,1,0,3,18,14,22,0,0,17,0,0,12,9,19,9,15,1,3,4,9,0,0,7,17,13,13,0,1,7,0,0,4,23,14,1,2,0,21
Clk2,4,0,1,0,3,3,4,1,7,0,4,6,1,5,1,3,5,2,0,0,0,0,1,3,2,2,0,3,0,3,0,0,0,1,5,1,4,0,5,0,0,1,3,3,3,0,0,1,0,0,0,6,3,0,7,2,2,6,0,1,2,2,5,3,4,0,2,1,2,0,1,2,1,2,1,3,5,3,1,3,0,2,1,3,0,9,0,5,0,4,4,2,2,1,6,3,0,1,0,4,2,4,0,2,0,3,1,0,2,0,1,2,4,1,0,2,2,3,3,2,9,1,0,1,2,4,3,4,0,6,0,1,2,6,4,1,2,5,1,2,0,5,3,1,0,0,3,1,1,4,1,3,0,4,0,0,2,4,0,1,1,3,3,0,0,0,0,1,3,0,1,0,3,0,5,0,1,0,1,2,1,6,0,1,2,0,1,0
Clta,20,15,12,14,4,10,3,7,16,3,4,4,7,2,15,13,7,19,2,16,11,6,10,5,2,1,8,14,7,3,6,10,15,27,17,12,6,2,0,8,6,4,11,6,16,11,4,16,10,7,10,9,4,10,13,7,12,12,14,6,11,13,5,4,12,13,3,2,0,17,1,2,6,7,15,2,18,13,11,10,11,11,20,20,16,7,15,0,6,3,2,0,5,4,11,9,15,0,3,0,20,2,2,1,3,3,4,12,7,2,19,20,6,2,10,10,13,21,16,2,11,10,16,11,2,12,3,21,0,2,0,2,17,11,11,13,2,10,9,8,4,4,17,17,8,10,13,9,13,8,13,11,10,16,0,5,14,19,10,11,2,4,7,4,20,4,8,22,5,1,4,7,20,14,5,2,20,9,4,15,20,9,12,3,6,8,1,2
Clybl,3,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,3,4,0,0,4,0,0,4,0,0,5,0,0,4,5,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,4,0,0,0,0,0,0,8,0,0,0,6,0,0,4,1,4,0,2,0,0,0,0,0,4,0,1,0,6,0,2,0,3,0,0,1,0,3,0,2,0,0,0,0,0,9,8,0,2,2,0,3,0,0,0,0,5,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,5,5,0,0,0,1,0,0,0,0,0,0,0,3,2,3,0,2,7,1,7,0,0,0,2,0,0,0,1,2,0,0,0,0,1,0,0,4,0,3,1,1,0
Cnih4,0,0,1,0,0,0,0,0,0,0,0,14,25,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,17,0,17,22,0,18,0,0,0,0,0,22,0,0,0,0,20,0,0,0,17,3,13,24,0,21,15,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,14,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,20,0,0,0,0,0,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,23,0,0,0,26,0,0,0,1,0,0,0,0,20,18,0,0,6,0,0,0,0,0,16,15,0,0,0,0,0,0,0,0,0,0,0,0,4
Commd1,0,11,10,12,0,1,5,0,6,12,5,10,0,0,3,0,0,0,0,9,0,3,0,14,1,1,4,6,0,0,0,0,0,0,2,3,1,0,9,13,0,10,9,9,0,12,9,10,12,11,0,6,0,1,5,1,2,3,4,9,0,0,0,0,3,0,9,0,9,1,15,11,13,6,8,0,0,0,5,0,0,0,10,0,4,13,10,0,9,10,0,14,11,12,3,0,0,11,6,0,8,0,7,0,0,1,13,0,1,0,1,2,12,0,0,7,11,0,2,18,5,5,6,7,1,5,0,13,2,0,0,14,4,5,0,6,4,0,0,0,0,0,0,3,8,0,0,12,10,8,0,0,7,11,2,8,9,9,0,0,0,3,0,14,16,8,0,11,3,8,18,12,0,0,9,0,8,9,7,5,0,1,14,0,3,0,13,4
Cops4,5,8,8,1,10,1,0,2,5,7,3,2,13,11,4,7,7,2,5,0,6,5,4,2,9,8,4,3,5,1,5,7,1,4,1,5,3,3,3,8,7,3,2,2,7,7,7,3,8,10,2,9,0,1,3,1,0,5,4,16,4,2,4,1,12,10,0,1,2,7,8,7,3,2,14,1,7,3,7,7,0,5,13,0,4,2,7,5,3,8,7,1,5,11,7,2,4,18,1,6,1,1,3,4,3,0,3,2,7,4,1,8,9,9,7,2,2,5,2,5,1,3,7,2,5,12,1,7,2,0,4,3,3,19,7,1,2,11,7,3,4,0,14,3,5,0,1,1,1,8,1,13,4,3,20,5,8,2,6,0,5,8,8,0,4,0,8,8,12,3,6,2,1,3,7,15,9,8,5,3,4,1,12,6,10,4,11,11
