Row,cell1,cell2,cell3,cell4,cell5,cell6,cell7,cell8,cell9,cell10,cell11,cell12,cell13,cell14,cell15,cell16,cell17,cell18,cell19,cell20,cell21,cell22,cell23,cell24,cell25,cell26,cell27,cell28,cell29,cell30,cell31,cell32,cell33,cell34,cell35,cell36,cell37,cell38,cell39,cell40,cell41,cell42,cell43,cell44,cell45,cell46,cell47,cell48,cell49,cell50,cell51,cell52,cell53,cell54,cell55,cell56,cell57,cell58,cell59,cell60,cell61,cell62,cell63,cell64,cell65,cell66,cell67,cell68,cell69,cell70,cell71,cell72,cell73,cell74,cell75,cell76,cell77,cell78,cell79,cell80,cell81,cell82,cell83,cell84,cell85,cell86,cell87,cell88,cell89,cell90,cell91,cell92,cell93,cell94,cell95,cell96,cell97,cell98,cell99,cell100,cell101,cell102,cell103,cell104,cell105,cell106,cell107,cell108,cell109,cell110,cell111,cell112,cell113,cell114,cell115,cell116,cell117,cell118,cell119,cell120,cell121,cell122,cell123,cell124,cell125,cell126,cell127,cell128,cell129,cell130,cell131,cell132,cell133,cell134,cell135,cell136,cell137,cell138,cell139,cell140,cell141,cell142,cell143,cell144,cell145,cell146,cell147,cell148,cell149,cell150,cell151,cell152,cell153,cell154,cell155,cell156,cell157,cell158,cell159,cell160,cell161,cell162,cell163,cell164,cell165,cell166,cell167,cell168,cell169,cell170,cell171,cell172,cell173,cell174,cell175,cell176,cell177,cell178,cell179,cell180,cell181,cell182,cell183,cell184,cell185,cell186,cell187,cell188,cell189,cell190,cell191,cell192,cell193,cell194,cell195,cell196,cell197,cell198,cell199,cell200,cell201,cell202,cell203,cell204,cell205,cell206,cell207,cell208,cell209,cell210,cell211,cell212,cell213,cell214,cell215,cell216,cell217,cell218,cell219,cell220,cell221,cell222,cell223,cell224
Dync1h1,15,4,4,10,10,22,17,26,6,8,16,9,14,6,26,9,0,8,12,0,4,3,12,0,6,15,15,25,17,10,10,5,8,4,13,11,3,13,12,4,10,23,0,2,0,21,24,28,17,1,3,1,8,13,5,2,25,12,21,0,29,3,0,0,1,1,0,8,8,49,5,51,33,15,20,10,10,1,0,12,0,0,16,1,17,12,23,0,0,4,9,13,7,16,0,12,1,0,7,11,11,12,10,9,3,4,0,8,8,11,16,0,13,11,3,10,0,1,6,2,0,2,1,5,0,2,8,0,0,10,2,3,0,0,1,9,0,4,9,6,0,0,8,11,0,3,0,0,1,6,0,0,2,0,17,9,9,6,4,11,7,10,9,13,6,3,0,4,13,1,1,20,16,0,8,0,0,8,6,1,0,0,13,5,4,8,0,8,4,11,2,8,1,3,9,6,9,6,5,6,1,8,3,3,14,14,10,7,1,1,17,14,4,4,12,14,0,2,16,7,8,7,6,5
Eif5,9,15,7,0,9,9,20,16,17,28,22,0,2,3,13,8,0,4,0,0,32,25,11,0,9,19,23,28,15,11,28,4,15,0,10,0,0,14,30,4,12,4,4,1,1,10,21,0,17,1,16,15,0,27,2,11,14,0,2,0,6,30,2,0,0,0,7,41,0,30,8,9,22,1,0,14,15,1,2,6,5,0,13,4,13,10,6,3,7,7,14,0,22,12,2,15,3,6,10,10,16,11,2,6,6,9,2,4,5,12,9,0,10,15,12,10,0,5,17,6,0,0,0,0,1,1,11,8,2,3,5,10,0,0,2,6,0,7,0,4,0,0,14,5,3,15,14,1,10,6,9,1,0,2,18,13,12,12,3,16,9,5,12,7,8,5,0,12,8,8,2,11,5,0,7,0,1,8,12,1,0,0,0,3,14,6,2,0,13,19,3,4,0,13,12,12,13,7,7,9,7,8,5,0,11,10,8,9,3,0,17,9,9,6,14,9,4,0,8,13,9,7,13,0
Klf6,6,0,0,12,8,39,0,0,12,3,0,0,8,0,0,6,0,1,16,0,7,25,0,7,0,12,7,4,10,0,6,0,0,0,0,0,5,11,0,6,11,11,0,0,0,5,10,10,5,0,0,14,6,4,0,0,5,0,0,11,7,9,0,0,7,0,0,0,0,0,0,11,14,0,0,6,9,6,6,0,0,7,3,1,9,9,10,5,3,0,0,0,14,22,0,2,3,0,3,5,8,0,3,1,0,11,10,4,0,17,10,1,13,10,8,8,0,4,6,4,3,1,7,1,5,6,4,2,4,17,6,14,0,0,0,0,5,1,3,2,0,0,4,0,2,2,8,3,6,3,0,0,0,6,4,19,2,6,0,9,5,0,7,0,0,0,3,4,0,0,9,3,5,0,3,2,0,4,4,0,0,0,0,0,0,4,2,17,4,1,1,11,3,7,10,0,2,1,11,8,0,2,7,0,2,1,10,2,0,0,1,3,10,6,8,3,0,0,0,1,6,8,2,0
Psma2,15,13,13,5,12,28,13,16,5,12,13,4,12,9,13,18,6,8,5,0,18,11,8,11,1,10,16,24,13,10,20,8,4,6,17,17,0,17,8,15,21,19,23,5,3,36,16,24,11,15,18,7,11,48,17,0,31,18,15,6,9,25,1,0,15,0,7,12,1,21,10,35,33,0,8,35,22,1,6,20,1,6,7,4,8,15,10,0,13,10,4,12,19,16,7,6,17,9,12,19,7,5,13,2,8,9,5,15,4,25,20,1,18,14,37,8,0,7,8,11,7,0,5,1,0,7,17,12,8,3,9,11,0,7,3,5,11,5,13,2,2,8,18,6,4,8,5,7,4,14,19,6,3,6,9,16,10,9,8,13,6,6,19,8,21,9,0,7,18,10,13,10,14,2,21,11,1,12,21,4,4,4,16,7,8,9,4,13,15,25,3,24,0,12,11,14,8,14,23,11,15,6,16,4,8,14,21,4,3,6,5,14,6,9,18,18,2,3,18,13,13,8,6,11
Bicd2,0,0,0,1,0,3,4,3,0,0,3,0,1,0,1,1,0,0,0,0,0,2,7,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,9,0,0,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,0,0,0,8,0,0,6,0,0,2,0,7,0,9,0,0,0,2,6,5,0,0,4,0,0,2,5,0,0,6,9,0,0,0,4,7,0,0,0,3,0,4,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,5,0,0,0,8,1,0,0,0,0,0,0,0,0,0,1,0,5,0,3,0,2,5,0,1,0,0,3,0,0,0,0,5,0,0,0,0,0,5,9,0,6,0,2,3,0,0,0,4,0,5,2,3,0,5,0,0,2,0,0,2,0,0,2,0,1,0,0,0,1,1,0,0,2
Tmed9,27,33,10,14,9,48,35,40,31,43,46,5,24,13,64,35,4,9,20,0,31,31,40,23,8,7,41,38,41,17,44,35,13,2,19,27,10,31,31,24,25,22,14,2,7,52,18,42,26,4,20,25,9,35,26,25,31,19,35,2,38,17,6,0,27,2,6,48,22,71,20,63,75,5,12,28,21,3,2,31,5,0,37,4,30,38,43,4,5,16,30,3,14,33,4,25,7,10,38,28,21,46,20,11,2,20,0,37,35,33,19,0,31,29,42,23,9,14,30,10,1,1,8,4,3,0,11,6,4,30,0,16,0,0,2,5,4,8,10,19,0,0,26,27,0,21,8,0,7,24,9,0,0,3,33,27,18,12,14,15,38,18,9,13,18,15,3,14,33,16,13,31,19,0,25,0,7,24,32,5,0,3,15,10,11,17,0,7,22,35,5,27,8,10,27,12,13,32,20,9,9,26,18,0,22,35,19,13,2,9,9,38,9,15,23,38,3,4,21,37,24,6,10,15
Ctsl,42,27,6,57,35,54,57,87,10,113,38,23,32,21,85,55,6,4,28,17,78,34,110,47,36,49,141,92,49,22,63,47,110,19,0,58,16,75,63,41,33,49,40,34,50,136,25,66,120,0,31,49,22,169,46,143,43,10,31,0,42,38,0,0,186,27,10,108,8,225,55,18,6,58,82,12,36,14,16,69,16,0,64,10,38,27,59,2,20,51,108,42,45,32,15,95,38,33,34,43,46,25,29,46,14,72,39,58,23,61,64,17,58,43,86,43,0,20,49,34,0,6,30,34,0,21,19,23,24,25,13,18,0,8,20,50,21,32,60,36,20,16,27,63,53,57,21,18,41,48,7,22,4,9,49,45,22,13,32,24,21,23,29,18,74,38,14,23,31,23,9,20,15,3,66,6,13,17,48,48,21,12,22,26,36,7,1,32,16,58,35,54,17,26,23,15,19,26,52,20,39,48,39,27,49,70,19,50,14,12,30,42,23,7,27,55,7,0,43,184,33,0,12,47
Ndufs6,3,5,15,7,3,20,10,24,9,8,17,10,6,12,9,4,1,0,9,0,8,7,15,5,4,4,14,15,22,16,19,4,4,23,15,11,2,13,11,5,11,5,0,8,16,15,10,13,8,1,13,17,10,26,7,4,13,10,8,0,6,5,3,0,12,0,10,3,10,13,6,34,12,1,13,9,10,5,9,5,0,5,11,6,6,9,13,4,4,10,17,5,12,9,4,10,1,2,10,6,7,15,11,5,1,3,4,6,17,13,0,3,13,12,10,9,1,14,11,8,0,4,4,4,5,6,6,3,1,0,2,5,4,1,2,0,5,9,8,3,1,3,8,6,0,9,9,2,6,6,10,2,0,2,4,3,3,5,5,2,5,8,13,7,6,6,2,4,8,8,8,7,10,4,6,4,2,6,7,0,1,2,8,2,7,6,3,14,4,10,5,19,7,9,4,6,3,8,10,3,9,1,5,2,8,12,21,4,6,12,8,12,0,3,14,11,0,0,9,4,8,5,0,5
Sdha,8,18,12,8,12,27,39,22,21,27,12,14,8,11,22,13,0,1,3,4,5,10,17,1,10,17,35,22,23,4,14,8,14,4,10,26,13,16,15,8,14,16,8,5,7,23,19,16,13,9,5,9,1,29,19,8,23,12,14,1,8,18,1,1,19,0,0,23,6,45,19,22,13,10,31,16,20,5,7,16,8,0,12,12,10,14,13,2,1,5,9,4,16,19,7,10,5,6,17,22,15,17,20,12,18,8,2,33,24,15,8,1,19,20,12,23,1,15,11,3,0,1,7,5,0,6,3,4,0,30,8,13,0,1,5,7,0,3,10,5,2,0,15,11,1,12,5,2,11,10,5,5,0,0,19,14,12,6,4,17,13,8,19,12,10,9,5,8,9,13,2,7,11,1,14,2,5,13,20,1,1,2,7,2,13,11,5,19,6,7,7,21,8,4,8,5,5,10,15,6,7,9,7,10,12,11,4,12,2,4,11,9,12,13,12,11,3,0,12,17,13,13,6,2
Btf3,0,0,19,0,0,21,0,0,0,36,40,9,31,0,0,0,0,0,0,0,0,29,31,0,0,0,0,34,0,0,0,22,18,24,13,27,0,18,0,0,0,3,21,4,0,9,29,0,10,0,23,0,0,23,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,21,0,91,17,0,7,0,25,0,0,7,0,2,14,15,37,0,29,0,0,5,6,19,0,0,0,18,0,2,0,0,0,15,0,10,0,0,4,14,14,0,15,0,23,9,30,22,0,8,21,16,0,0,15,0,0,0,14,0,0,0,0,10,0,0,0,0,0,7,4,0,0,0,10,8,4,9,12,21,3,10,16,6,0,8,11,9,17,0,0,0,0,0,0,13,8,7,1,0,27,12,0,19,16,0,0,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5,0,6,0,8,18,7,15,0,17,13,29,34,0,6,0,0,9,0,0,15,0,10,0,0,27,15,6,0,4,0
Serf1,4,0,0,5,0,4,0,2,8,1,2,0,0,1,7,7,0,0,0,4,13,10,11,12,9,0,7,3,8,2,3,4,5,0,0,0,6,3,6,6,8,0,0,0,4,6,13,15,1,3,6,15,3,5,11,17,0,0,0,0,0,6,0,0,0,0,0,0,8,11,0,32,7,9,0,0,0,2,14,2,1,0,0,4,0,8,4,0,9,4,5,5,6,0,0,7,0,3,10,4,1,8,10,5,5,4,0,3,3,9,0,0,8,8,2,3,4,7,0,3,4,1,5,1,1,8,6,3,0,5,0,3,0,0,5,0,2,3,1,0,2,1,0,0,0,9,0,2,1,0,2,0,0,0,15,6,3,0,4,7,3,3,0,4,3,0,2,2,10,0,0,3,0,0,2,7,0,0,2,0,2,0,1,4,0,2,0,0,0,7,0,11,0,5,5,6,6,10,0,0,2,2,4,2,13,0,0,8,0,6,0,7,6,0,20,0,0,0,0,12,4,3,1,0
Srek1ip1,0,2,9,12,5,21,0,4,0,12,10,9,5,0,0,6,0,0,6,0,6,0,0,0,0,7,12,0,0,7,5,0,10,0,0,0,0,7,8,4,4,6,0,9,0,11,0,11,17,0,0,0,6,15,11,8,8,3,15,0,7,0,0,0,0,0,0,8,10,0,5,0,0,0,2,0,3,4,8,0,0,0,0,0,11,0,2,0,0,0,5,0,4,0,4,8,0,0,0,0,1,2,3,2,2,5,0,5,13,12,10,0,5,10,12,10,0,0,6,0,3,0,0,0,0,0,9,0,0,3,1,0,0,0,0,2,0,0,4,5,0,0,0,8,0,8,0,0,3,0,0,0,11,1,5,2,5,5,0,2,8,7,7,4,0,0,0,5,0,3,1,3,1,2,2,0,2,4,6,0,3,1,7,0,8,2,2,9,7,0,0,2,2,4,0,2,1,0,3,0,3,0,5,5,0,2,0,3,0,4,6,4,0,0,0,0,0,0,0,4,9,0,0,0
Gpbp1,0,0,2,5,0,2,5,0,0,3,4,0,2,0,1,1,0,0,7,0,0,0,0,3,0,3,5,2,1,0,0,0,7,0,2,1,0,1,5,1,2,0,0,0,0,0,0,8,7,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,2,0,0,0,0,8,0,5,10,0,4,0,0,2,0,0,5,4,1,0,3,0,0,0,2,6,2,5,4,3,0,0,3,3,0,4,0,4,0,7,0,5,2,0,2,0,5,2,0,3,0,2,6,0,1,0,0,5,0,2,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,1,2,0,0,0,6,0,0,0,4,4,2,10,0,1,6,0,0,0,0,2,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,1,2,0,6,0,6,0,5,0,2,4,3,1,0,0,3,2,1,1,2,2,5,2,0,0,0,0,4,1,1,0,1,0,0,1,5,4,0,0,0
Gpx8,21,19,5,12,13,29,49,27,17,26,24,13,13,12,14,16,6,6,16,3,11,22,16,14,2,18,36,19,21,11,26,12,29,13,8,9,4,11,15,7,10,26,10,7,17,22,21,20,20,6,6,29,2,27,30,22,39,17,7,11,14,24,2,0,12,1,11,8,15,56,11,21,22,19,17,44,11,11,11,11,4,7,17,7,9,14,18,0,10,20,28,5,11,16,7,21,10,5,17,11,22,32,17,15,22,24,5,5,32,22,30,4,19,21,22,11,1,12,11,9,15,6,9,13,2,8,14,6,1,11,2,6,0,1,4,0,10,9,6,3,2,5,14,15,7,19,12,10,12,10,6,1,1,5,15,16,11,6,10,4,9,5,4,10,18,6,8,9,9,5,13,2,10,5,16,4,8,4,10,0,7,10,13,12,24,16,1,18,6,16,3,17,7,6,9,10,20,9,10,18,11,3,12,5,11,14,11,11,13,10,18,20,3,16,23,27,1,0,22,31,12,6,14,6
Chchd1,0,0,0,6,3,15,14,11,0,6,22,0,6,3,1,11,0,4,0,3,7,5,18,4,1,4,5,8,1,2,12,0,6,1,0,0,0,9,22,17,3,14,6,1,10,13,24,12,6,3,0,5,1,17,0,9,5,15,0,7,18,0,1,0,0,0,3,21,9,14,3,28,0,12,18,0,5,5,3,9,6,0,4,5,10,1,19,0,11,0,3,7,9,5,2,3,4,8,6,1,12,2,4,9,5,0,12,10,7,11,12,0,13,5,8,4,4,9,5,7,4,9,2,3,0,4,2,5,10,7,3,3,7,3,2,1,4,6,5,6,6,3,13,13,0,8,6,0,2,5,4,1,0,9,4,4,1,1,0,4,2,4,8,2,3,6,8,3,22,4,11,8,13,1,4,6,7,6,8,1,7,8,10,1,13,4,2,30,7,11,11,5,3,9,0,14,2,5,9,3,1,4,12,5,7,5,5,2,3,6,0,9,6,6,8,9,0,0,6,10,23,4,4,11
Nisch,0,0,12,18,0,8,0,2,16,11,6,6,0,9,16,8,0,0,17,0,0,0,0,8,0,14,9,6,9,9,6,6,0,6,0,14,0,10,0,7,0,4,3,0,0,0,0,0,4,0,0,0,12,26,31,17,6,0,0,0,16,10,0,0,10,0,0,26,0,16,9,35,1,19,0,0,27,0,0,1,0,0,8,7,3,0,3,0,0,0,18,0,17,2,0,26,0,13,9,4,4,6,0,0,13,23,2,5,6,24,0,0,7,4,4,10,0,10,10,0,0,0,0,0,0,0,10,7,6,6,1,14,0,0,0,2,0,0,0,0,4,0,0,2,0,7,0,5,9,5,0,0,2,2,1,7,0,0,0,10,6,8,9,1,5,3,0,0,9,0,0,0,12,0,4,1,0,0,0,0,3,0,3,0,0,8,0,12,2,9,0,3,0,5,8,0,0,1,4,4,0,4,8,0,3,3,3,3,6,0,0,15,5,2,11,9,0,0,0,4,15,17,0,0
Eaf1,2,14,7,7,0,0,0,0,1,0,0,0,9,0,15,4,0,0,0,0,3,7,10,0,8,5,2,6,0,9,0,0,11,0,0,0,0,0,12,0,0,0,9,0,0,7,0,0,0,0,7,0,0,12,0,0,0,0,9,0,0,1,3,0,4,0,0,0,0,0,0,17,13,0,0,0,6,0,0,0,0,4,0,0,24,0,7,0,2,0,16,0,0,6,0,9,0,8,0,0,0,0,0,15,0,8,0,4,17,11,10,0,0,17,15,0,0,0,0,0,0,0,4,10,0,0,4,0,0,9,0,0,0,0,0,0,0,0,3,0,1,0,10,4,0,3,0,0,3,5,0,0,4,0,4,10,0,7,7,0,0,5,0,0,0,4,0,0,10,3,6,0,5,0,8,0,0,0,0,1,0,0,4,0,0,0,0,8,6,0,0,0,0,5,6,7,2,0,13,0,3,0,16,0,0,10,4,4,0,0,5,8,5,3,1,11,0,0,10,0,0,0,0,0
Fermt2,0,17,18,15,39,56,4,0,0,24,11,4,0,9,15,10,0,6,14,0,0,10,2,0,0,2,21,0,27,6,17,33,13,8,17,8,0,18,31,13,12,0,0,0,0,81,14,32,85,10,0,18,25,43,12,22,30,0,54,8,26,9,13,0,10,0,0,55,22,29,8,53,0,13,13,11,5,9,0,13,2,0,8,5,2,34,38,0,0,18,21,0,38,26,16,0,26,0,14,17,15,5,9,24,0,22,0,28,22,30,0,0,13,24,45,23,0,7,10,0,0,0,6,0,0,9,12,25,6,22,4,21,0,0,0,0,4,25,14,0,0,0,27,5,0,9,33,0,27,14,4,0,1,3,23,23,13,14,12,22,11,29,22,6,13,8,9,13,9,38,8,12,29,0,4,0,0,14,10,0,0,9,5,16,6,0,16,0,33,44,0,10,8,22,18,17,36,7,0,19,9,5,17,0,18,13,19,0,2,38,30,25,0,22,11,46,6,0,15,32,3,0,10,0
Hnrnpc,15,0,29,0,0,0,0,0,5,33,23,0,21,3,48,16,5,11,11,0,0,0,14,22,0,0,0,10,36,20,0,22,0,13,0,0,0,24,0,0,0,31,0,4,0,8,30,29,0,5,0,33,9,51,0,0,0,0,0,3,12,32,0,0,0,0,0,0,0,36,1,15,0,0,12,31,31,18,0,20,0,0,20,3,32,3,17,0,0,0,40,0,29,36,0,23,14,7,16,23,7,20,0,21,14,0,0,25,0,25,0,0,19,7,33,9,0,3,13,35,0,0,4,5,0,2,9,0,0,0,4,27,0,0,6,0,0,14,10,13,0,0,0,0,0,20,0,0,3,18,0,0,2,7,14,0,16,0,0,20,10,6,17,0,10,0,0,0,6,17,0,17,16,0,39,0,0,0,0,1,0,0,25,2,16,15,0,28,0,12,20,15,2,8,15,0,0,18,12,18,9,0,4,0,0,0,26,0,0,0,16,30,0,0,37,26,0,1,0,11,0,0,4,0
Mrpl52,0,0,15,4,11,9,25,0,10,22,11,0,5,0,26,7,6,6,0,0,9,6,0,9,0,1,32,21,16,8,0,7,3,12,11,0,0,8,11,0,14,12,0,0,4,12,4,38,0,0,4,22,7,9,14,0,2,0,2,7,1,22,10,0,0,0,2,25,6,7,8,48,15,5,4,8,24,0,2,7,2,1,1,4,1,23,15,5,4,2,9,16,16,10,6,5,10,6,14,5,13,8,2,4,3,4,12,6,7,7,3,1,8,13,12,10,0,10,7,3,2,2,3,2,1,6,13,10,3,12,8,14,7,6,3,3,5,6,6,0,1,0,13,20,3,14,6,1,12,11,3,3,0,8,0,6,14,3,0,17,0,3,5,3,7,1,10,1,10,7,6,7,8,3,1,9,6,11,8,0,1,3,13,5,10,3,2,29,13,8,3,21,6,7,5,10,14,6,18,2,0,13,6,1,6,23,5,14,0,4,3,6,5,11,0,3,3,2,16,11,16,8,11,4
Ipo4,6,4,9,5,8,18,27,0,6,13,15,0,2,0,23,4,3,1,1,0,3,14,4,8,1,2,13,6,21,2,12,8,22,3,0,5,0,13,9,4,8,7,0,1,2,9,3,34,7,2,2,8,3,28,15,11,18,5,2,1,0,9,7,0,16,0,0,1,0,8,4,36,22,7,0,5,18,7,4,8,0,1,4,0,6,10,24,1,0,3,10,4,5,9,3,11,12,8,8,2,20,14,4,6,0,2,2,7,1,7,12,5,11,3,13,14,1,0,8,2,4,4,2,10,0,0,4,6,0,12,1,3,2,0,2,4,1,7,4,10,1,3,1,11,2,11,2,1,6,6,7,0,0,0,13,9,3,13,1,5,8,1,2,7,7,4,3,14,7,6,3,8,6,0,8,7,0,10,10,0,0,4,5,0,7,5,0,5,1,5,2,10,5,3,6,4,4,9,1,2,0,5,1,0,7,11,7,3,0,6,4,6,3,14,15,15,1,0,11,11,18,0,8,5
Ripk3,3,12,1,3,0,33,8,8,10,11,4,3,7,3,17,1,0,2,6,0,12,10,12,21,2,0,12,12,14,7,6,4,3,0,4,11,0,3,16,10,2,10,5,16,0,19,3,10,8,3,6,12,4,22,3,31,20,8,11,4,7,11,0,0,16,0,0,11,14,43,9,26,17,7,14,4,7,7,0,6,0,0,7,4,14,11,1,0,3,13,15,2,17,14,7,10,0,1,14,10,2,7,7,4,14,9,4,7,9,9,9,0,13,11,12,0,0,9,13,2,0,0,2,0,0,0,5,3,6,3,8,10,6,0,0,0,0,4,16,5,2,0,7,7,2,5,5,7,3,13,1,2,0,5,7,9,2,5,3,5,7,1,3,19,3,10,2,3,13,3,0,7,3,1,8,0,9,6,10,0,0,0,5,8,9,8,0,9,12,2,7,13,5,2,8,4,0,16,6,2,1,8,0,3,7,11,7,2,0,2,5,12,6,0,20,11,1,0,12,13,3,0,5,0
Commd6,8,12,13,7,11,13,8,3,7,9,5,9,8,6,6,0,0,0,0,4,14,0,8,6,1,1,25,3,7,0,7,3,3,2,4,10,2,7,9,3,2,0,1,1,2,16,4,8,1,1,1,3,2,10,8,4,1,3,14,7,0,0,1,0,8,0,12,12,12,16,4,31,9,5,0,3,10,6,9,6,1,0,4,5,3,6,4,2,1,7,8,7,3,7,6,0,5,8,20,1,11,7,1,7,6,7,0,14,1,8,4,4,6,12,10,3,2,1,6,8,5,3,2,6,1,0,3,6,0,5,4,3,2,3,2,0,7,0,6,4,2,0,0,3,6,11,7,2,7,5,1,2,3,2,12,6,0,10,3,0,4,6,6,11,10,7,1,7,6,5,4,3,7,0,2,0,1,8,8,2,1,1,2,6,6,3,2,8,0,6,2,12,3,4,7,6,3,3,5,2,3,11,4,0,6,8,10,3,0,0,0,9,5,2,3,5,0,1,8,12,11,0,1,2
Uchl3,4,4,6,1,4,9,18,9,7,4,10,4,7,2,4,5,0,5,8,1,0,6,12,1,1,3,9,11,6,6,12,2,11,3,6,9,0,5,7,6,3,3,4,6,1,3,3,7,2,3,4,5,0,10,3,4,4,8,12,3,4,0,3,0,8,0,5,1,0,0,3,13,3,8,8,4,22,2,3,10,0,0,6,2,0,2,12,1,0,0,6,3,14,3,3,0,1,6,9,5,1,5,12,4,4,3,0,0,8,14,6,0,4,24,10,13,0,3,7,0,0,2,4,5,1,6,1,2,3,7,2,4,1,0,3,2,5,8,5,7,1,6,8,12,0,8,0,6,3,4,2,1,0,5,2,10,1,0,6,8,5,1,7,1,7,3,4,4,6,3,1,3,2,4,13,5,2,5,9,0,4,3,6,1,2,9,1,3,0,6,1,13,0,1,12,2,3,4,8,5,3,2,3,0,3,3,8,1,2,2,0,7,0,7,7,16,2,0,5,13,0,6,2,3
Ndfip2,4,0,1,9,0,15,7,11,2,5,7,4,2,4,10,5,3,0,0,0,10,3,0,0,0,10,11,4,7,3,11,4,4,12,0,1,0,8,6,0,2,6,1,0,2,7,4,7,3,0,4,0,2,10,0,6,0,0,3,0,1,5,0,0,0,0,0,12,0,6,0,13,11,8,5,6,13,7,4,2,0,0,3,0,4,0,5,0,8,4,5,0,2,0,4,6,4,2,10,8,5,2,8,0,2,4,5,5,6,7,4,0,5,4,7,4,1,5,0,0,0,1,0,3,0,3,2,0,4,3,2,3,3,0,2,0,2,1,6,1,1,0,6,4,1,0,3,5,1,3,0,3,1,0,3,3,6,2,3,0,2,4,5,6,2,0,2,4,5,6,2,0,5,6,0,7,2,7,4,1,0,0,3,0,5,1,2,4,0,10,1,4,5,0,6,10,0,3,5,2,1,7,2,1,3,0,0,2,1,0,4,3,1,2,2,3,4,0,4,5,0,3,0,6
Dnajc3,12,13,4,3,6,13,2,5,5,3,5,3,4,4,19,6,3,2,4,0,10,8,7,0,3,27,5,3,11,2,10,18,16,0,9,15,6,7,12,4,0,0,7,2,0,6,5,2,1,0,2,4,1,3,8,3,17,12,0,0,10,2,0,0,9,0,0,22,1,27,4,15,24,0,8,8,7,8,0,1,1,1,14,2,1,7,9,2,4,0,3,6,4,6,1,3,6,0,9,5,13,9,4,8,6,5,5,18,13,7,7,1,3,7,9,4,0,2,9,4,5,0,2,6,0,0,1,0,5,1,0,10,5,0,0,0,0,4,18,4,0,3,3,3,4,14,0,0,5,8,2,3,2,0,6,9,8,0,7,6,4,7,10,1,10,1,0,3,4,4,2,2,7,0,11,1,0,8,11,0,2,3,2,6,6,5,6,8,8,9,2,5,7,2,7,5,6,4,5,4,1,1,4,2,11,8,4,10,0,8,1,7,5,1,13,14,0,0,5,6,1,13,2,0
Mbnl2,9,5,9,8,5,1,13,11,15,9,8,5,3,3,20,8,5,2,0,7,17,15,4,7,5,18,8,8,5,7,5,12,11,13,11,8,4,19,9,6,10,6,7,1,8,21,13,20,15,9,5,13,7,6,19,7,10,5,30,1,0,14,0,0,4,0,0,9,2,14,6,20,9,3,8,0,22,1,13,10,6,3,10,6,9,18,16,0,11,4,2,7,6,7,5,12,7,11,3,11,10,6,4,6,5,15,0,17,19,12,14,2,9,10,15,8,3,1,13,10,0,1,4,15,0,7,9,19,3,6,2,12,5,1,1,5,6,14,5,8,1,0,9,8,5,12,7,10,12,27,8,5,3,2,8,16,7,9,4,8,7,6,5,10,8,12,8,5,12,3,7,0,12,0,5,7,6,4,10,4,0,8,9,14,5,2,4,7,7,17,7,6,3,2,8,0,0,7,18,6,8,5,6,5,4,11,0,5,4,6,11,3,4,0,7,10,2,1,6,14,11,3,6,3
Tm9sf2,8,5,4,3,11,11,5,4,4,15,13,6,2,0,5,1,6,2,4,0,11,5,0,4,0,2,11,12,10,4,21,19,10,0,0,18,2,9,15,4,9,10,15,2,2,14,15,10,9,3,1,11,2,16,3,10,11,6,7,2,12,8,0,3,4,2,0,0,7,10,11,29,15,0,8,18,3,1,2,2,2,0,2,11,10,7,5,0,11,11,14,6,9,10,5,6,4,0,7,16,7,4,3,4,0,8,3,9,11,14,9,0,5,11,9,4,1,4,3,0,0,0,8,11,0,1,4,1,2,7,9,6,0,1,1,3,3,0,5,3,0,1,1,5,0,8,4,5,7,8,3,3,2,2,6,10,2,1,7,4,6,3,9,6,5,7,0,3,5,5,1,7,4,0,14,0,2,5,7,5,7,0,1,10,4,2,0,7,5,4,4,9,3,3,8,11,6,2,3,3,2,2,7,4,7,17,0,5,0,0,5,12,8,0,9,10,4,1,7,6,6,0,4,4
