Row,cell1,cell2,cell3,cell4,cell5,cell6,cell7,cell8,cell9,cell10,cell11,cell12,cell13,cell14,cell15,cell16,cell17,cell18,cell19,cell20,cell21,cell22,cell23,cell24,cell25,cell26,cell27,cell28,cell29,cell30,cell31,cell32,cell33,cell34,cell35,cell36,cell37,cell38,cell39,cell40,cell41,cell42,cell43,cell44,cell45,cell46,cell47,cell48,cell49,cell50,cell51,cell52,cell53,cell54,cell55,cell56,cell57,cell58,cell59,cell60,cell61,cell62,cell63,cell64,cell65,cell66,cell67,cell68,cell69,cell70,cell71,cell72,cell73,cell74,cell75,cell76,cell77,cell78,cell79,cell80,cell81,cell82,cell83,cell84,cell85,cell86,cell87,cell88,cell89,cell90,cell91,cell92,cell93,cell94,cell95,cell96,cell97,cell98,cell99,cell100,cell101,cell102,cell103,cell104,cell105,cell106,cell107,cell108,cell109,cell110,cell111,cell112,cell113,cell114,cell115,cell116,cell117,cell118,cell119,cell120,cell121,cell122,cell123,cell124,cell125,cell126,cell127,cell128,cell129,cell130,cell131,cell132,cell133,cell134,cell135,cell136,cell137,cell138,cell139,cell140,cell141,cell142,cell143,cell144,cell145,cell146,cell147,cell148,cell149,cell150,cell151,cell152,cell153,cell154,cell155,cell156,cell157,cell158,cell159,cell160,cell161,cell162,cell163,cell164,cell165,cell166,cell167,cell168,cell169,cell170,cell171,cell172,cell173,cell174,cell175,cell176,cell177,cell178,cell179,cell180,cell181,cell182,cell183,cell184,cell185,cell186,cell187,cell188
Glod4,0,8,3,6,0,4,7,0,10,11,5,3,12,13,8,8,4,3,4,4,3,0,0,4,24,0,8,9,0,4,11,1,3,6,13,11,9,19,0,0,0,8,0,0,10,6,42,24,0,9,3,18,15,10,2,2,6,9,3,5,30,9,2,6,12,12,6,0,0,8,10,6,16,10,3,11,0,11,14,9,5,22,6,0,5,4,17,5,10,1,0,14,0,1,4,0,13,11,6,7,0,10,4,8,0,12,4,8,5,3,4,3,8,3,8,0,1,0,3,4,3,0,9,11,24,13,0,0,19,11,9,6,4,0,10,0,3,18,24,6,2,15,0,0,9,42,2,8,0,10,6,9,5,3,8,9,10,30,6,6,6,12,11,2,12,0,16,0,10,14,0,3,9,6,11,4,0,5,5,22,1,14,0,5,10,17,0,1
Gm6654,0,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,8,0,0,0,14,0,0,12,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,14,14,15,0,0,0,12,0,0,4,0,0,0,13,5,0,0,0,0,0,0,0,0,22,0,0,0,0,18,14,14,0,0,0,0,11,0,2,11,0,25,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,8,0,0,12,0,0,0,0,0,14,0,0,0,0,0,0,0,12,0,6,0,0,14,15,0,0,12,0,0,0,14,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,13,0,0,22,0,0,14,0,0,14,0,18,0,0,0,11,0,25,0,0,11,0,2,0,0
Gmnn,10,0,4,9,0,4,9,5,5,3,12,7,7,7,0,8,0,9,8,8,4,4,3,4,15,0,6,9,23,3,11,1,7,15,13,3,8,9,7,9,0,9,4,6,9,4,14,11,6,13,8,5,8,29,5,0,3,8,6,1,9,7,1,11,6,29,6,11,2,9,8,4,11,7,1,15,11,16,5,7,14,5,15,1,5,1,2,2,1,8,4,6,11,2,0,10,7,3,9,9,5,5,8,0,0,7,8,8,12,7,4,4,0,9,6,0,1,4,7,4,4,3,9,11,15,13,23,7,9,3,8,15,3,9,9,0,8,5,11,4,0,8,4,6,13,14,5,9,6,29,3,8,1,6,9,7,8,9,4,11,6,29,15,1,6,2,11,11,7,5,11,1,7,15,16,1,1,14,5,5,8,6,4,2,1,2,11,2
Gnas,2,0,10,1,5,4,4,3,9,5,5,5,1,11,1,6,5,9,17,10,3,4,3,5,2,0,1,6,3,6,5,2,4,5,2,4,0,6,8,6,9,6,3,2,7,2,15,6,2,7,0,5,4,3,3,4,3,5,2,7,8,4,4,1,11,13,3,4,0,6,8,3,4,10,0,5,7,11,0,19,0,5,13,3,9,2,9,0,4,4,0,4,0,7,5,2,11,5,1,4,3,9,17,0,5,1,10,6,5,5,4,10,1,9,1,0,2,4,4,5,3,3,6,5,2,2,3,8,6,4,0,5,6,6,7,9,0,5,6,2,4,4,3,2,7,15,3,6,2,3,3,5,7,2,6,4,8,8,3,1,3,13,5,4,11,0,4,4,10,0,7,0,19,13,11,2,3,0,9,5,4,4,0,0,4,9,0,7
Gnpat,0,0,0,6,4,5,6,2,1,0,4,0,2,11,1,6,3,0,5,8,10,3,0,4,0,2,1,3,0,5,6,3,7,7,4,0,6,1,3,7,3,0,1,0,0,0,1,8,4,11,4,5,0,5,4,2,3,4,1,0,2,2,1,0,5,9,0,8,0,2,0,0,12,7,0,6,0,7,7,3,4,5,0,3,11,2,4,0,8,3,6,3,1,8,3,0,11,0,6,6,2,1,5,0,4,2,8,6,4,0,5,0,1,0,1,2,3,3,7,4,10,0,3,6,0,4,0,3,1,0,6,7,5,7,0,3,4,5,8,0,2,0,1,0,11,1,4,0,4,5,3,4,0,1,2,2,0,2,0,0,0,9,6,1,5,0,12,8,7,7,0,0,3,0,7,2,3,4,11,5,3,3,6,0,8,4,1,8
Gorasp2,0,3,3,4,3,5,2,8,3,1,2,4,2,8,2,0,0,1,14,0,2,4,1,4,6,0,2,9,3,1,3,4,3,2,3,3,6,6,0,7,0,3,3,2,0,1,4,2,2,2,8,6,4,7,1,4,2,5,1,2,3,5,1,0,10,8,11,0,0,1,3,0,0,7,0,3,4,7,6,2,3,4,0,2,6,0,3,2,3,0,0,2,0,4,0,0,8,1,4,2,8,3,14,3,3,2,0,0,2,4,5,3,2,1,2,0,4,4,3,4,2,1,9,3,6,3,3,0,6,3,6,2,1,7,0,0,8,6,2,1,4,4,3,2,2,4,1,3,2,7,2,5,2,1,1,5,3,3,0,0,11,8,3,1,10,0,0,0,7,6,4,0,2,0,7,0,2,3,6,4,0,2,0,2,3,3,0,4
Gpatch4,2,0,12,2,0,4,0,3,1,8,11,2,1,8,2,7,6,7,2,4,5,8,0,1,0,0,0,4,1,4,7,6,0,2,3,1,1,13,2,12,11,4,0,0,3,5,0,7,4,5,8,3,4,3,0,6,0,6,0,0,0,4,7,8,7,17,3,2,0,1,6,0,9,4,0,1,2,3,3,8,2,0,11,0,7,2,5,4,6,1,3,0,6,4,6,2,8,8,2,0,3,1,2,0,0,1,4,7,11,2,4,12,2,7,0,0,6,8,0,1,5,0,4,7,0,3,1,2,13,1,1,2,4,12,3,11,8,3,7,5,6,4,0,0,5,0,0,4,4,3,0,6,0,0,1,4,6,0,0,8,3,17,1,7,7,0,9,2,4,3,2,0,8,11,3,2,0,2,7,0,1,0,3,4,6,5,6,4
Gpbp1,1,1,1,3,4,2,0,7,6,3,0,7,0,6,2,2,0,8,8,5,4,7,2,0,7,0,4,5,5,8,0,4,5,11,0,2,0,6,0,0,1,0,0,1,2,5,5,6,10,7,1,3,1,14,8,6,7,2,3,1,2,1,4,7,0,3,4,1,6,7,0,0,0,6,1,4,5,12,14,0,2,4,1,6,0,0,0,7,4,8,0,10,9,4,0,1,6,3,3,0,7,6,8,1,4,0,5,2,0,7,2,1,2,8,4,0,4,7,5,0,4,2,5,0,7,0,5,0,6,2,0,11,8,0,2,1,1,3,6,5,6,1,0,1,7,5,8,0,10,14,7,2,1,3,7,1,0,2,0,7,4,3,4,4,0,6,0,1,6,14,5,1,0,1,12,0,6,2,0,4,8,10,0,7,4,0,9,4
Gspt1,3,1,2,4,0,1,2,2,10,9,13,0,2,10,0,3,0,2,15,6,5,6,0,10,14,0,21,18,6,8,5,1,2,3,7,6,9,9,2,13,4,3,0,6,6,4,5,9,2,12,10,5,5,8,5,6,0,13,2,2,23,6,8,6,0,23,4,9,1,9,10,11,5,8,7,3,7,5,8,5,11,1,5,2,0,3,8,0,6,9,1,0,4,3,0,3,10,9,4,2,2,10,15,1,0,2,6,3,13,0,1,2,0,2,21,0,1,6,2,10,5,0,18,5,14,7,6,2,9,6,9,3,8,13,6,4,10,5,9,4,6,5,0,6,12,5,5,3,2,8,0,13,2,2,9,6,10,23,11,6,4,23,3,8,0,1,5,9,8,8,7,7,5,5,5,3,2,11,0,1,9,0,1,0,6,8,4,3
Gstp2,0,0,0,0,5,2,0,7,0,3,0,5,0,0,0,5,0,0,0,8,0,5,8,5,0,0,0,4,0,0,0,0,0,14,0,0,3,1,3,0,0,9,12,0,0,0,0,0,0,11,0,0,0,0,5,0,2,0,3,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,4,2,8,0,0,0,0,0,0,0,9,0,5,0,0,0,0,0,0,3,0,0,7,0,0,0,5,0,8,5,0,5,2,0,0,0,0,0,0,5,0,5,0,8,4,0,0,0,0,3,1,0,3,14,0,0,0,0,0,0,0,0,0,0,12,0,11,0,5,9,0,0,2,0,0,3,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,8,0,0,0,0,5,0,9,0,0,0
Gtf2f1,0,5,3,5,0,0,5,2,5,2,0,6,8,0,0,0,1,6,0,0,2,1,0,3,6,0,2,2,0,0,0,6,10,1,0,0,6,7,4,8,5,3,0,9,0,5,1,0,2,2,0,0,0,10,0,3,0,4,12,11,1,4,0,3,1,3,0,0,5,6,13,0,16,5,0,14,6,6,4,0,5,9,6,0,2,0,3,1,8,15,6,6,7,5,1,0,0,2,5,5,2,5,0,5,0,8,0,0,0,6,0,3,0,6,2,0,6,1,10,3,2,0,2,0,6,0,0,4,7,0,6,1,0,8,0,5,0,0,0,5,3,0,0,9,2,1,0,3,2,10,0,4,11,12,6,4,13,1,0,3,0,3,14,0,1,5,16,0,5,4,6,0,0,6,6,0,0,5,2,9,15,6,6,1,8,3,7,5
Gtf3c6,2,6,3,1,0,3,2,0,0,2,2,1,0,1,0,0,10,5,4,3,11,11,6,2,4,0,5,6,5,0,7,3,0,8,4,11,0,2,14,2,4,0,3,6,0,7,4,0,6,5,1,4,1,25,2,0,1,3,8,1,5,2,4,0,23,7,2,6,2,6,6,4,5,8,1,9,4,6,0,8,7,3,0,3,7,0,0,0,6,2,0,8,0,0,10,2,1,2,1,2,0,0,4,6,0,0,3,0,2,1,3,3,0,5,5,0,3,11,0,2,11,6,6,7,4,4,5,14,2,11,0,8,0,2,0,4,1,4,0,7,0,1,3,6,5,4,2,0,6,25,1,3,1,8,6,2,6,5,4,0,2,7,9,4,23,2,5,6,8,0,4,1,8,0,6,0,3,7,7,3,2,8,0,0,6,0,0,0
Guk1,0,4,3,0,0,3,0,2,4,6,5,0,3,7,0,5,0,8,6,3,3,1,0,9,2,0,8,9,4,3,2,1,6,3,0,9,0,4,2,6,1,1,6,3,0,2,6,0,0,6,8,11,4,1,2,3,8,9,6,4,3,3,3,6,7,12,5,10,0,6,3,0,10,4,8,10,0,8,1,4,0,2,13,9,0,0,4,1,10,0,4,2,4,5,0,0,7,6,0,0,2,4,6,4,0,3,3,5,5,0,3,3,0,8,8,0,1,1,6,9,3,0,9,2,2,0,4,2,4,9,0,3,3,6,0,1,8,11,0,2,3,4,6,3,6,6,2,1,0,1,8,9,4,6,6,3,3,3,0,6,5,12,10,3,7,0,10,10,4,1,0,8,4,13,8,0,9,0,0,2,0,2,4,1,10,4,4,5
Gys1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,4,0,0,0,0,5,0,4,3,0,0,0,2,9,0,0,3,0,3,0,2,0,0,0,0,0,1,5,0,0,10,5,10,2,0,8,0,2,0,0,4,0,0,5,4,0,0,6,9,0,0,3,1,6,0,0,0,0,0,3,8,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,4,0,0,0,0,0,8,4,0,2,0,9,0,0,0,3,0,5,0,0,0,3,3,0,0,0,2,0,0,5,10,0,1,0,2,0,0,10,5,8,0,0,0,2,0,4,0,0,0,3,0,1,4,6,0,0,5,0,0,6,9,0,3,0,0,8,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0
H2afy,7,3,6,2,0,2,2,8,4,7,5,2,5,9,0,7,4,6,9,6,0,7,14,2,6,0,5,0,0,2,4,0,8,5,1,4,1,4,0,0,2,0,3,8,3,0,6,0,2,6,0,4,0,8,1,4,9,11,2,13,2,1,4,0,0,1,2,9,1,0,0,2,4,4,4,2,4,9,5,0,11,5,5,0,2,1,0,5,4,0,0,0,1,3,4,7,9,7,2,2,8,4,9,3,0,5,6,7,5,2,2,6,0,6,5,0,0,7,8,2,0,14,0,4,6,1,0,0,4,4,1,5,2,0,3,2,0,4,0,0,4,0,3,8,6,6,1,0,2,8,9,11,13,2,0,1,0,2,2,0,2,1,2,4,0,1,4,9,4,5,4,4,0,5,9,1,0,11,2,5,0,0,0,5,4,0,1,3
Hadh,2,2,7,0,3,2,1,3,6,6,7,2,0,0,0,0,4,2,3,2,1,5,3,3,4,0,3,1,0,1,5,2,3,5,0,4,5,8,5,6,2,3,2,2,4,0,7,0,4,2,7,4,7,8,3,5,4,0,0,1,7,5,2,0,3,6,1,3,3,3,2,4,5,3,0,0,2,3,7,6,3,0,0,6,7,3,2,8,0,1,3,0,4,6,4,2,0,6,0,1,3,6,3,2,3,0,2,0,7,2,2,7,0,2,3,0,2,5,3,3,1,3,1,5,4,0,0,5,8,4,5,5,1,6,4,2,7,4,0,0,5,7,2,2,2,7,3,3,4,8,4,0,1,0,3,5,2,7,4,0,1,6,0,2,3,3,5,3,3,7,2,0,6,0,3,3,6,3,7,0,1,0,3,8,0,2,4,6
Hbp1,6,6,0,0,0,1,3,4,0,0,1,6,0,1,0,0,0,4,2,5,4,3,3,0,4,0,4,5,1,3,1,1,10,4,10,3,0,6,1,0,8,0,4,5,0,1,0,2,0,5,0,5,1,4,5,0,4,0,2,6,5,2,2,2,3,11,3,0,0,6,5,7,0,7,5,4,7,7,2,7,1,4,0,3,0,0,3,0,4,2,0,0,3,1,0,6,1,0,0,3,4,0,2,6,0,0,5,0,1,6,1,0,0,4,4,0,1,3,10,0,4,3,5,1,4,10,1,1,6,3,0,4,3,0,0,8,0,5,2,1,0,1,4,5,5,0,5,0,0,4,4,0,6,2,6,2,5,5,7,2,3,11,4,2,3,0,0,0,7,2,7,5,7,0,7,0,3,1,0,4,2,0,0,0,4,3,3,1
Hdgf,17,3,15,14,4,10,13,15,10,10,18,22,13,19,9,11,8,15,12,15,28,16,11,21,17,0,15,12,12,15,29,10,21,35,4,22,17,33,33,20,3,8,26,16,18,17,24,18,15,32,22,17,17,34,14,17,26,19,16,11,15,26,10,15,27,22,17,22,11,11,13,16,29,19,15,15,11,23,6,19,14,17,0,9,13,8,14,7,22,20,15,13,19,9,8,17,19,10,14,13,15,10,12,3,4,13,15,11,18,22,10,15,9,15,15,0,10,16,21,21,28,11,12,29,17,4,12,33,33,22,17,35,15,20,18,3,22,17,18,17,17,17,26,16,32,24,14,8,15,34,26,19,11,16,11,26,13,15,16,15,17,22,15,10,27,11,29,22,19,6,11,15,19,0,23,8,9,14,13,17,20,13,15,7,22,14,19,9
Hdhd2,5,0,0,0,0,1,0,4,0,0,4,5,3,7,2,2,0,4,1,0,4,0,1,4,0,0,0,2,4,1,0,0,0,5,1,5,3,5,0,4,1,1,5,3,0,3,5,3,0,4,8,1,2,6,0,1,2,0,1,9,0,2,3,1,3,8,4,0,0,2,0,4,6,0,0,0,3,0,2,2,0,4,6,1,2,1,0,5,3,3,2,0,0,1,0,5,7,0,0,0,4,0,1,0,0,3,0,2,4,5,1,0,2,4,0,0,0,0,0,4,4,1,2,0,0,1,4,0,5,5,3,5,1,4,0,1,8,1,3,3,1,2,5,3,4,5,0,1,0,6,2,0,9,1,2,2,0,0,4,1,4,8,0,3,3,0,6,0,0,2,3,0,2,6,0,1,1,0,2,4,3,0,2,5,3,0,0,1
Hdlbp,0,0,5,2,0,2,0,0,3,4,5,3,3,2,2,2,6,3,3,2,4,0,3,0,8,0,0,5,4,5,6,2,7,4,2,3,0,2,0,6,0,0,0,0,4,0,3,10,0,1,9,0,3,0,0,0,4,4,3,1,3,5,4,1,10,3,0,6,0,1,6,8,13,8,1,9,1,4,6,2,1,2,0,0,7,0,1,2,2,3,6,5,2,7,6,0,2,4,2,0,0,3,3,0,0,3,2,2,5,3,2,5,2,3,0,0,2,0,7,0,4,3,5,6,8,2,4,0,2,3,0,4,5,6,4,0,9,0,10,0,0,3,0,0,1,3,0,0,0,0,4,4,1,3,1,5,6,3,8,1,0,3,9,4,10,0,13,6,8,6,1,1,2,0,4,0,0,1,7,2,3,5,6,2,2,1,2,7
Hells,5,0,5,4,0,3,0,5,6,8,5,9,3,5,0,7,3,4,11,6,3,0,4,7,6,0,8,4,1,0,2,1,2,0,6,4,1,12,3,5,1,4,7,8,0,1,4,9,0,8,11,7,7,4,7,7,1,4,5,5,5,7,3,5,0,3,0,6,0,2,9,2,6,4,3,6,8,9,7,6,4,4,4,4,4,5,7,1,9,6,6,14,6,0,3,5,5,8,4,0,5,6,11,0,0,3,6,7,5,9,3,5,0,4,8,0,1,0,2,7,3,4,4,2,6,6,1,3,12,4,1,0,0,5,0,1,11,7,9,1,7,7,7,8,8,4,7,4,0,4,1,4,5,5,2,7,9,5,2,5,0,3,6,3,0,0,6,6,4,7,8,3,6,4,9,5,4,4,4,4,6,14,6,1,9,7,6,0
Hexb,3,0,2,5,0,0,2,7,0,4,5,0,0,3,0,1,1,3,5,2,5,0,6,1,0,0,1,1,6,2,5,2,4,4,2,6,3,6,5,2,0,4,3,0,2,5,5,2,4,1,5,2,2,3,2,3,1,4,3,6,12,8,3,0,2,3,2,6,0,3,3,4,0,6,5,0,4,2,2,6,7,2,0,0,10,1,4,3,4,2,3,0,1,0,1,3,3,4,5,2,7,0,5,0,0,0,2,1,5,0,0,2,0,3,1,0,2,0,4,1,5,6,1,5,0,2,6,5,6,6,3,4,2,2,2,0,5,2,2,5,3,2,3,0,1,5,2,4,4,3,1,4,6,3,3,8,3,12,4,0,2,3,0,3,2,0,0,6,6,2,4,5,6,0,2,1,0,7,10,2,2,0,3,3,4,4,1,0
Hirip3,1,0,4,3,0,1,1,2,3,5,7,0,2,4,0,2,0,4,6,1,2,5,3,3,6,0,2,6,1,0,1,4,0,0,10,2,0,11,1,0,0,0,8,4,4,3,6,4,5,8,0,8,4,8,2,4,3,3,1,0,0,3,2,10,5,12,4,2,1,2,14,3,6,1,3,4,3,7,9,2,2,5,2,7,4,3,3,1,4,6,0,2,0,1,0,1,4,5,3,1,2,3,6,0,0,2,1,2,7,0,1,4,0,4,2,0,4,5,0,3,2,3,6,1,6,10,1,1,11,2,0,0,0,0,4,0,0,8,4,3,4,4,8,4,8,6,2,0,5,8,3,3,0,1,2,3,14,0,3,10,4,12,4,2,5,1,6,2,1,9,3,3,2,2,7,3,7,2,4,5,6,2,0,1,4,3,0,1
Hmgn5,0,4,0,0,1,5,0,0,0,0,1,0,0,0,0,0,0,10,10,0,10,0,6,0,0,0,0,1,1,2,0,0,5,5,0,5,0,5,8,3,1,8,0,0,1,0,4,1,0,0,0,4,6,0,6,0,0,0,0,2,5,1,0,11,6,0,3,0,0,0,5,6,0,9,0,4,0,0,1,0,3,0,0,0,2,2,4,0,2,0,0,4,5,0,0,0,0,0,0,0,0,0,10,4,1,0,0,0,1,0,5,0,0,10,0,0,0,0,5,0,10,6,1,0,0,0,1,8,5,5,0,5,2,3,1,1,0,4,1,0,0,6,0,0,0,4,6,8,0,0,0,0,2,0,0,1,5,5,6,11,3,0,4,0,6,0,0,0,9,1,0,0,0,0,0,2,0,3,2,0,0,4,0,0,2,4,5,0
Hmmr,0,0,5,2,0,4,5,4,2,2,0,0,0,10,4,7,4,4,4,2,0,1,0,0,1,0,2,6,2,0,0,0,3,4,2,7,0,1,4,1,0,1,1,0,0,0,6,5,2,5,3,18,3,1,2,8,2,3,5,0,0,0,0,3,4,5,4,3,0,1,1,0,8,3,5,6,5,4,0,2,7,4,5,0,3,0,2,0,2,1,7,3,6,0,4,0,10,2,2,5,4,2,4,0,0,0,2,7,0,0,4,5,4,4,2,0,0,1,3,0,0,0,6,0,1,2,2,4,1,7,0,4,0,1,0,0,3,18,5,0,8,3,1,0,5,6,2,1,2,1,2,3,0,5,1,0,1,0,0,3,4,5,6,0,4,0,8,3,3,0,5,5,2,5,4,0,0,7,3,4,1,3,7,0,2,2,6,0
Hnrnpf,0,0,7,0,0,14,0,3,15,4,0,0,1,0,9,0,0,0,4,12,12,6,3,13,0,0,1,0,3,0,10,0,0,8,11,4,0,0,0,6,0,0,5,7,5,3,20,13,9,13,2,8,8,6,1,2,5,7,0,0,5,12,0,0,0,0,0,0,2,0,12,6,3,0,1,0,0,9,0,10,4,6,3,0,9,0,0,2,0,0,0,0,3,0,0,0,0,4,0,0,3,15,4,0,0,1,12,0,0,0,14,7,9,0,1,0,0,6,0,13,12,3,0,10,0,11,3,0,0,4,0,8,0,6,5,0,2,8,13,3,2,8,5,7,13,20,1,0,9,6,5,7,0,0,0,12,12,5,6,0,0,0,0,0,0,2,3,0,0,0,0,1,10,3,9,0,0,4,9,6,0,0,0,2,0,0,3,0
Hnrnph1,0,0,3,0,3,4,2,3,5,4,2,5,6,4,0,5,0,1,4,0,0,0,0,1,1,2,1,8,0,1,1,3,0,4,1,9,6,8,0,9,7,5,8,0,4,3,3,0,0,1,4,2,5,0,0,2,3,3,0,0,0,6,3,1,6,6,0,0,0,7,6,0,11,3,1,0,0,2,0,4,6,7,13,2,5,0,0,0,5,0,3,8,10,1,0,0,4,4,0,2,3,5,4,0,3,6,0,5,2,5,4,3,0,1,1,2,3,0,0,1,0,0,8,1,1,1,0,0,8,9,6,4,1,9,4,7,4,2,0,3,2,5,8,0,1,3,0,5,0,0,3,3,0,0,7,6,6,0,0,1,0,6,0,3,6,0,11,0,3,0,0,1,4,13,2,0,2,6,5,7,0,8,3,0,5,0,10,1
Hsf2bp,0,2,9,0,3,0,9,0,9,14,10,2,0,8,4,6,0,3,0,6,3,6,2,4,2,0,0,4,3,1,4,0,0,5,5,7,0,5,3,2,2,0,8,2,2,2,0,0,0,6,0,7,0,2,0,6,3,0,4,2,4,1,11,2,0,0,1,6,1,5,0,5,0,3,0,2,0,0,1,1,0,4,5,0,4,0,3,2,4,10,1,0,0,0,0,0,8,14,0,9,0,9,0,2,3,0,6,6,10,2,0,9,4,3,0,0,0,6,0,4,3,2,4,4,2,5,3,3,5,7,0,5,1,2,2,2,0,7,0,2,6,0,8,2,6,0,0,0,0,2,3,0,2,4,5,1,0,4,5,2,1,0,2,11,0,1,0,6,3,1,0,0,1,5,0,0,0,0,4,4,10,0,1,2,4,3,0,0
Hspbp1,0,6,0,0,0,0,2,5,5,1,2,1,0,1,4,4,2,4,0,4,4,0,0,0,0,1,0,3,0,3,1,0,1,3,0,3,0,3,0,4,5,0,2,0,2,0,0,0,3,6,0,4,0,3,10,1,6,4,3,2,3,3,0,2,0,10,2,1,3,3,3,0,5,6,0,3,1,3,0,5,2,4,1,0,7,0,0,4,2,5,2,0,0,0,2,0,1,1,0,2,5,5,0,6,0,0,4,4,2,1,0,0,4,4,0,1,0,0,1,0,4,0,3,1,0,0,0,0,3,3,0,3,3,4,2,5,0,4,0,0,1,0,2,0,6,0,10,0,3,3,6,4,2,3,3,3,3,3,0,2,2,10,3,0,0,3,5,1,6,0,1,0,5,1,3,0,0,2,7,4,5,0,2,4,2,0,0,0
Ifitm1,2,6,7,10,3,10,14,4,18,10,0,0,14,9,0,9,0,3,11,3,8,0,7,6,3,0,3,2,21,15,15,5,6,14,25,13,12,7,10,3,4,3,9,9,12,10,5,5,5,8,12,1,8,9,14,4,9,2,3,11,12,8,3,4,8,7,14,5,11,14,6,0,9,11,1,7,14,2,3,27,26,22,2,1,11,10,33,0,1,0,0,19,8,3,0,2,9,10,10,14,4,18,11,6,3,14,3,9,0,0,10,7,0,3,3,0,5,0,6,6,8,7,2,15,3,25,21,10,7,13,12,14,15,3,12,4,12,1,5,10,4,8,9,9,8,5,14,3,5,9,9,2,11,3,14,8,6,12,0,4,14,7,7,3,8,11,9,5,11,3,14,1,27,2,2,10,1,26,11,22,0,19,0,0,1,33,8,3
Igbp1,3,13,2,0,2,3,0,2,2,3,6,0,0,4,6,6,2,7,3,3,3,2,0,0,8,0,0,6,2,3,6,5,0,2,5,8,5,12,1,0,3,0,6,1,3,0,6,1,3,0,1,0,4,0,12,0,0,5,9,6,7,5,4,2,0,0,2,6,0,5,0,0,5,1,2,8,5,5,0,6,0,12,0,0,3,0,3,0,5,0,4,0,0,4,2,3,4,3,0,0,2,2,3,13,2,0,3,6,6,0,3,2,6,7,0,0,5,2,0,0,3,0,6,6,8,5,2,1,12,8,5,2,3,0,3,3,1,0,1,0,0,4,6,1,0,6,12,0,3,0,0,5,6,9,5,5,0,7,0,2,2,0,8,4,0,0,5,6,1,0,5,2,6,0,5,0,0,0,3,12,0,0,4,0,5,3,0,4
Immt,5,0,17,3,0,4,6,9,14,12,6,1,8,11,17,10,0,0,10,2,12,5,6,6,11,0,9,10,8,0,17,3,9,10,15,2,2,24,26,18,0,0,18,4,15,8,6,20,6,12,8,40,0,11,8,7,0,12,5,8,11,10,5,0,49,10,6,16,0,21,5,6,20,12,8,6,4,19,7,11,2,20,6,8,13,4,10,12,8,2,15,13,3,1,0,5,11,12,3,6,9,14,10,0,0,8,2,10,6,1,4,17,17,0,9,0,3,5,9,6,12,6,10,17,11,15,8,26,24,2,2,10,0,18,15,0,8,40,20,8,7,0,18,4,12,6,8,0,6,11,0,12,8,5,21,10,5,11,6,0,6,10,6,5,49,0,20,16,12,7,4,8,11,6,19,4,8,2,13,20,2,13,15,12,8,10,3,1
Ing2,0,0,1,1,0,0,0,8,2,0,4,5,0,2,0,2,0,0,4,4,7,0,1,0,0,0,7,4,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,6,0,0,0,1,0,0,0,0,0,8,6,0,0,0,2,4,5,0,4,0,2,0,7,0,0,0,0,0,5,0,0,4,0,1,0,0,7,5,1,0,0,2,0,1,0,8,2,4,0,0,0,4,2,4,5,0,1,0,0,7,0,0,0,0,0,7,1,4,0,0,4,0,0,7,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,1,2,0,4,0,5,0,0,6,2,0,8,0,0,0,4,0,0,0,0,0,7,0,5,0,0,0,0,7,0,0,1,4,5,1
Itga6,0,0,0,9,0,0,3,0,8,4,0,0,0,5,0,5,4,0,3,0,0,0,9,0,0,0,3,3,0,0,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,4,15,0,5,1,0,10,0,4,13,9,0,6,0,0,0,0,0,0,11,0,9,9,0,0,0,12,4,0,1,8,5,0,0,7,0,0,0,3,8,1,2,8,1,4,0,5,4,9,3,0,8,3,0,0,0,0,5,0,0,0,0,0,0,3,0,5,0,0,0,0,9,3,19,0,0,0,0,0,0,0,0,0,0,0,0,4,15,0,4,0,0,0,0,0,2,1,0,0,5,10,0,13,4,11,0,0,9,9,0,0,0,0,6,0,0,9,0,0,0,12,0,1,0,4,0,0,8,7,5,8,2,1,0,3,0,8,1
