name,mean,fano,skewness,kurtosis,p+telegraph,la,ga,v,p_telegraph,AICc1,mean1,fano1,skewness1,kurtosis1,HD1,type1,p+cross-talk,la1,la2,q1,gamma,nu,p_crosstalk,AICc2,mean2,fano2,skewness2,kurtosis2,HD2,type2,p+threestate,lam1,lam2,gamma,nu,p,AICc,mean,fano,skewness,kurtosis,HD,type,p+threestate-crosstalk,lam,kappa1,kappa2,q1,gamma,nu,p,AICc,mean,fano,skewness,kurtosis,HD,type,p+positive,lam,gamma,v,mu,p,AICc,mean,fano,skewness,kurtosis,HD,type,p+negative,lam,gamma,v,nu,p,AICc,mean,fano,skewness,kurtosis,HD,type
Arhgef19,0.290178578,3.540590763,9.247564993,108.6169368,,0.309449814,5928953037,8781594627,0.633109669,305.8154811,0.290129793,1.935650981,3.817511966,20.73985794,0.088648763,2,,0.309450421,0.309449819,0.500731709,9995665894,9373171858,1,307.9080621,0.290130433,1.935652103,3.81750954,20.73983156,0.088648871,2,,0.536499995,0.536505639,9226810384,9957490166,0.999999655,306.8046399,0.289421881,1.936393025,3.89294271,21.9336854,0.086926919,2,,9995713125,0.536501247,0.536501247,0.496863137,2633247283,1411977220,1,308.9165073,0.289421784,1.936395612,3.892947609,21.93374043,0.086927009,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Zbtb17,0.651785719,2.772871855,3.539482683,17.77612284,,0.395181774,2712637983,9998694365,0.448092838,490.2991873,0.645080485,2.535230248,2.963432739,11.35506744,0.078840946,2,,0.402652065,0.389445497,0.499580911,162769.7362,517233.4562,0.516187227,492.3982205,0.642075639,2.527446476,2.967183585,11.40040545,0.078548691,2,,0.652860966,0.652859767,2161839478,9939982575,0.43546037,492.2226917,0.643392097,2.560001633,3.030710792,11.92862536,0.07909903,2,,451.2908667,0.646620871,0.646620871,0.485327197,9822019590,9678540366,0.999999966,494.3701519,0.645508336,2.576474652,3.034572699,11.93560898,0.079430374,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Plekhm2,0.464285725,3.554945125,4.696244773,27.57735828,,0.225888489,2190255210,9999452951,0.451785648,387.0087355,0.456642101,2.85557926,3.764811419,18.15441501,0.099282058,2,,0.225888213,0.225888611,0.527464473,2187353651,9986181305,0.451787113,389.1013165,0.45664225,2.855580364,3.764811413,18.15441288,0.099282071,2,,0.389009828,0.389008937,1828774851,9855597065,0.444681127,388.432609,0.454585839,2.871722584,3.831312219,18.8525123,0.097539168,2,,210242.8501,0.391871499,0.391871499,0.522660054,23205597.6,29598628.21,0.969276259,390.5837687,0.452559493,2.85591221,3.83461731,18.93011798,0.097298331,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Prdm2,0.776785719,2.188731528,1.722821612,1.981435989,,0.197093835,1.10746663,272.3663559,0.145970635,532.3959513,0.725430509,2.045957546,1.737590644,2.192728265,0.045212638,2,,0.196190578,68.02568891,0.496135695,2.433666863,5110.762116,0.145266407,534.490113,0.725784295,2.046084494,1.736430914,2.187437209,0.045274468,2,,0.329188426,0.329186722,0.906300297,416728023.2,0.143998461,534.3881294,0.725301101,2.048379919,1.740829827,2.203515327,0.044555776,2,,1244.029088,0.329185437,0.329185437,0.496802162,1.825503725,6894489920,0.143996496,536.4999969,0.725305912,2.048372682,1.740815403,2.203459351,0.044556421,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Tnfrsf1b,0.491071434,2.454383153,3.312182966,13.76667487,,0.331073981,2124704214,9995137816,0.320070031,416.8580127,0.481863586,2.268183413,3.027093499,11.16999027,0.054743321,2,,0.331094231,0.331054623,0.515119146,119090234.1,560232073.1,0.320070497,418.9505937,0.481867225,2.268187126,3.027082832,11.16989686,0.054743447,2,,0.543440479,0.549226218,298.4655351,1804.439841,0.3053813,418.7846684,0.481342614,2.281182986,3.058597601,11.41431615,0.054108282,2,,3428692814,0.547144972,0.547144972,0.449489904,3696096223,9987313574,0.306475388,420.8944308,0.481290595,2.281314951,3.059664933,11.42398813,0.054096845,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Miip,0.276785714,2.368375604,4.401785479,25.1306461,,0.200163607,1439637335,6007263013,0.334920924,289.1271117,0.27023273,2.172563211,3.936556922,19.18259579,0.060198884,2,,0.200162793,0.20016589,0.548222669,2383294897,9944965647,0.334918152,291.2196927,0.270232561,2.172559735,3.936555023,19.18258506,0.060198831,2,,0.346682074,0.346299248,24896489.62,125018982.8,0.323603011,291.1597633,0.269779075,2.18052482,3.971578216,19.55933211,0.060184313,2,,222.6710639,0.348114648,0.348114648,0.490303535,98039.46395,241770.5213,0.323884243,293.2749558,0.271674112,2.180067615,3.955609254,19.39356138,0.060302704,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Nppb,0.285714281,3.62053568,4.473038904,21.52397939,,0.053567867,1.912842996,74.80775491,0.223074726,249.3387034,0.266753987,3.305346984,4.350257742,20.42002689,0.107891981,2,,1219682.906,0.053567763,0.503714794,3.854343429,74.80867731,0.223074253,251.4312844,0.266753368,3.305345551,4.35026232,20.420075,0.107891944,2,,0.054324368,0.965386152,1.987514024,91.72112012,0.220933959,251.4230374,0.266821939,3.305560733,4.350041311,20.41515944,0.107872397,2,,186.3463331,0.099319626,0.099319626,0.495861347,3.564746272,80.30891577,0.220324943,253.5210608,0.266729355,3.311240433,4.356836484,20.47104538,0.10772063,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Mthfr,0.852678577,2.105436637,2.374559274,7.827010765,,0.732852366,48.65039706,163.9037596,0.351335138,579.4972492,0.844412189,2.037470838,2.157663037,5.713529749,0.075818965,2,,0.573786882,1.77076269,0.480929015,3803487849,9999263263,0.367455717,581.5404034,0.844988244,2.027983496,2.130614888,5.548105945,0.07525628,2,,0.732783473,78.59623799,47.77564316,162.4800817,0.351346971,581.5898345,0.844374327,2.037447239,2.157677844,5.713613906,0.075816997,2,,0.518302619,2.944002501,2.944002501,0.559878661,8274847025,8672567922,1,583.6452114,0.843929514,2.022128228,2.123698913,5.516645696,0.074871939,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Mad2l2,0.812500003,2.495192355,3.246064705,15.81691611,,0.589884441,3337180666,9999535749,0.459913167,561.677577,0.806735671,2.30501282,2.498426689,8.118323484,0.086913349,2,,1.047583267,0.419809207,0.594964921,3920125161,9999992312,0.488271439,563.7188644,0.807516971,2.290575645,2.456983477,7.810880766,0.086087177,2,,3.545271526,0.615593364,965039683.7,3264859785,0.458173846,563.7356681,0.806121441,2.309958207,2.518457894,8.27781537,0.087062981,2,,0.401641097,1.880155283,1.880155283,0.556163421,3399384741,9999928928,0.468644797,565.714025,0.80708579,2.291467378,2.46309527,7.868367444,0.085799437,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Ubiad1,0.549107143,2.011868468,2.200219079,4.791480166,,1.32E-05,2.36E-05,6.327750115,0.241763518,440.4551444,0.538129001,1.914471265,2.004137317,3.492443971,0.084127619,3,,2.03E-06,5.88E-06,0.54462793,5.17E-06,6.936659014,0.220511532,442.5476133,0.538169758,1.914213462,2.003889695,3.491455196,0.084131511,3,,57964.56311,1.33E-10,2.38E-10,2.652602102,0.576544368,442.5478495,0.538130205,1.914140397,2.004008534,3.49218526,0.08412528,3,,1778.308712,1.04E-10,1.04E-10,0.503901381,1.85E-10,1.529342384,1,444.6597169,0.538129804,1.914140455,2.004009588,3.492190301,0.084125265,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Pex14,0.544642866,3.570111275,3.375566289,12.4925046,,0.13200439,3.95434594,87.43639845,0.241151433,402.6392953,0.530448571,3.357682416,3.256252254,11.55367217,0.10551642,2,,0.132004214,321.6417963,0.492160772,8.139091406,88.57191865,0.241161421,404.7318759,0.530449498,3.357686902,3.256249282,11.55364187,0.105516472,2,,0.227532067,0.227533029,2.839007126,78.52024487,0.231928395,404.6194408,0.531536167,3.373317034,3.258371555,11.5314238,0.105371223,2,,874.8881164,0.227531951,0.227531951,0.500685412,5.688498921,78.77146216,0.231930324,406.7313085,0.531534887,3.373321368,3.25837856,11.53147618,0.10537113,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Nmnat1,0.428571424,2.300595227,3.084364364,10.95809754,,0.218187915,3.335445913,34.57806376,0.211970424,381.0715728,0.414395276,2.158699482,2.880405512,9.13311975,0.034449854,2,,0.168455218,0.907327999,0.499823446,7.293879882,54.9373588,0.220230834,383.1434978,0.414218829,2.151399456,2.870967255,9.078297071,0.034116389,2,,0.218311985,7.476564119,3.208985872,34.26954241,0.211797809,383.1641269,0.414397318,2.158764819,2.880503779,9.133753934,0.034451434,2,,0.911139533,0.29439378,0.29439378,0.496061985,4.713546141,40.60895359,0.216243661,385.2684212,0.414361909,2.156274531,2.875723127,9.102766417,0.034310951,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Tmem201,0.825892865,2.293026097,2.678686863,9.281679836,,0.723000299,3425942548,9999301664,0.391999552,569.5909105,0.816771539,2.047868411,2.217144405,6.085245046,0.069094859,2,,0.722999592,0.723000329,0.577479301,3424371529,9994718296,0.391999687,571.6834915,0.816771518,2.047868883,2.217144712,6.085246324,0.069094863,2,,1.141469242,1.147810116,217.3374402,827.1828417,0.38113914,571.1666747,0.814708196,2.062523304,2.259706329,6.362315784,0.067326723,2,,0.780074766,1.096887135,1.096887135,0.505916304,138947.3675,463782.6838,0.385780427,573.4699947,0.81556534,2.056094134,2.242593902,6.25175259,0.06798292,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Slc25a33,0.415178575,2.907402093,3.225477217,10.98176699,,0.08937969,1.98085238,358.7706314,0.157860686,344.1763886,0.406556126,2.828420239,3.184893817,10.65773773,0.0631098,2,,0.062233822,0.400944358,0.500369234,1.777932344,76.83049873,0.163680877,346.2574069,0.406406974,2.824801707,3.184570868,10.67104651,0.062957566,2,,1.808930822,0.088567476,2.162321753,24992.81717,0.157704022,346.2682663,0.40656627,2.828074579,3.184580044,10.65653125,0.063098413,2,,0.054931999,0.522961694,0.522961694,0.500309612,2.768798374,4566900.414,0.160980998,348.3695466,0.406695927,2.82433891,3.180881232,10.64152385,0.062961441,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Spsb1,0.620535711,4.609680132,3.756301249,16.97859944,,0.088593457,1.154333916,20.9070438,0.415251146,403.3489847,0.611500831,4.48546531,3.546852004,13.97908141,0.075879494,2,,1.854966643,0.07754576,0.517566455,2.635063419,11.23566197,1,405.308116,0.609735405,4.454543966,3.559617894,14.22050736,0.075062097,2,,0.088575908,16.91644957,1.147183945,20.52062901,0.42276737,405.4416705,0.611521771,4.485347358,3.546543332,13.97619421,0.075875352,2,,1.381110714,0.136977084,0.136977084,0.499486955,2.032583197,12.42436069,0.825547149,407.4498485,0.610200393,4.466266545,3.557362723,14.16072242,0.075321256,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Camta1,0.107142861,5.392857246,9.088155765,91.72348704,,0.010938893,3.951972333,317451573.7,0.291718349,99.14885672,0.094097294,4.754966374,8.921734736,88.22162199,0.07335801,2,,0.007671056,0.484759232,0.491779353,2.128980044,64.55966423,0.302853127,101.2092758,0.094428626,4.728180911,8.870879182,87.38152317,0.073371339,2,,0.010942016,2.649311052,3.921609334,563033263.6,0.29166442,101.2413842,0.094085874,4.754818336,8.922617991,88.24069217,0.073354867,2,,0.477409399,0.015169004,0.015169004,0.494799522,2.019156177,61.48115994,0.302737832,103.3229457,0.094400309,4.730605622,8.875137257,87.45259935,0.073367717,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Gpr153,0.531249998,3.762867718,5.091999567,37.63387555,,0.199665821,1838449521,9997302256,0.490761095,410.4012839,0.523686676,3.439724941,4.011212907,20.89904432,0.084357873,2,,0.631784616,0.137130771,0.529657182,2193199083,9920320635,0.502085307,412.3994885,0.525476711,3.382552441,3.904729218,19.78764969,0.082802754,2,,0.200560502,5.002242863,1767814768,9952846328,0.490901202,412.4912925,0.52352762,3.44201527,4.017548769,20.97128773,0.084399103,2,,0.13187688,1.206983381,1.206983381,0.507086154,2076.011425,10037.99205,0.503607069,414.4517506,0.525040621,3.37708902,3.905804663,19.83037217,0.082516251,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Rnf207,0.165178575,2.51049716,6.051228936,44.0540448,,0.131969914,2958828165,9994570585,0.372652632,203.6948416,0.159829252,2.034561004,4.861958479,29.24777574,0.061351977,2,,0.131929211,2179.896686,0.498741132,5938678977,9999989403,0.37296979,205.7884261,0.15983675,2.034623773,4.861792844,29.24509248,0.061357748,2,,0.239157172,0.237842743,9359.039918,35193.85781,0.370884113,205.605375,0.159367948,2.031123615,4.889067508,29.66259565,0.060410859,2,,542466.8239,0.238502883,0.238502883,0.540945311,4910701140,9999907989,0.370491785,207.7170479,0.159370471,2.03114179,4.889047867,29.66223887,0.060411284,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Kcnab2,0.21875,2.209821429,3.899813279,15.99972368,,0.1024027,3.163123693,50.9376643,0.177827353,243.0233678,0.198200639,1.922500753,3.708260985,14.75457565,0.044633941,2,,0.102403225,0.102400838,0.500850068,3.163061288,50.93607202,0.177828733,245.1159488,0.198200062,1.922504207,3.708269872,14.75464516,0.044633818,2,,21.58940115,0.102404393,3.146552074,50.91264416,0.177826294,245.1159401,0.198199431,1.922498288,3.708275279,14.75471373,0.044633693,2,,170.9867932,0.182839388,0.182839388,0.51303697,5.1983917,50.43646757,0.174874026,247.1695611,0.198095906,1.923213154,3.714120638,14.8099545,0.044211243,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Nphp4,0.299107144,2.491937633,3.421524245,11.63719233,,0.098385728,2.158216297,59.68214592,0.174231363,289.9162247,0.280241271,2.278263259,3.422253977,12.38029454,0.055339125,2,,0.098382832,0.098387799,0.502807601,2.15815923,59.6785063,0.174233935,292.0088057,0.280241667,2.278272273,3.422257104,12.3803047,0.055338891,2,,0.131242419,0.26470654,2.024602739,69.94057129,0.172912759,291.9012951,0.278511934,2.284572727,3.443169329,12.54243062,0.054582506,2,,41.89841565,0.176055958,0.176055958,0.499222263,3.920363007,64.77520019,0.172217964,294.0017384,0.280233237,2.280821261,3.42844014,12.42813508,0.054665706,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Dffb,0.125000004,3.160714355,9.498419695,109.5529968,,0.106070109,4331730329,9988242197,0.511162623,167.0621589,0.123888137,2.107599368,5.98682175,47.60757436,0.077327558,2,,0.106165635,173628.0532,0.495222736,5607174.751,6241949.73,0.524376673,169.1548067,0.124008414,2.107654488,5.983955502,47.56099817,0.077349033,2,,0.196927963,0.196931364,5588755.973,13907999.24,0.509691933,168.8715977,0.123648947,2.099885568,6.022005831,48.39081104,0.076369314,2,,9999776218,0.196929382,0.196929382,0.420051291,4697949.516,4910416.894,0.509740462,170.9834669,0.123648641,2.099884484,6.022011379,48.39090656,0.076369245,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Lrrc47,0.991071426,3.144063704,2.628619598,8.38133207,,0.382487021,11.09576791,86.59251513,0.351449443,607.160355,0.95831418,2.904061867,2.367828782,6.196901141,0.109198393,2,,0.313854096,0.682642046,0.507182694,1244865.558,8192052.439,0.365268596,609.2655552,0.956980588,2.902492658,2.37512602,6.252109167,0.109189187,2,,5.587007455,0.383607021,9.603331045,80.45295573,0.349889537,609.2520125,0.958299992,2.904843938,2.368765498,6.201960247,0.10921267,2,,0.560239568,0.516352685,0.516352685,0.497956174,7.615344137,65.64343572,0.346941563,611.3611069,0.958459787,2.910054853,2.372105375,6.213529152,0.109290223,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Wdr8,0.544642863,2.061914541,2.628851701,8.355364955,,0.419774853,1470105803,9991413454,0.206871876,450.200293,0.538669328,1.994245382,2.519877555,7.357866139,0.054246917,2,,0.419768108,400133583.6,0.750393014,1288733.799,6572974.706,0.206864835,452.2928742,0.538673803,1.994248205,2.51985779,7.357712774,0.05424707,2,,0.664079676,0.650233432,62.18073843,592.2127228,0.197733111,452.2377217,0.538768228,1.998664346,2.525740421,7.3842378,0.054107021,2,,668680585.3,0.658455419,0.658455419,0.507531589,287934357.8,1376382140,0.199831689,454.3478624,0.538761461,1.998640305,2.52573865,7.383769076,0.054100249,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Megf6,0.142857145,3.169642912,5.976037965,39.94627207,,0.028623063,3.103897949,9931371921,0.185193326,156.4020733,0.134112036,2.926376323,5.776773865,37.02053643,0.059208971,2,,0.026544637,2.127570222,0.498969838,2.837367327,52.3988493,0.197845238,158.4937418,0.134046994,2.919324016,5.768403261,36.93974334,0.05906967,2,,0.028631129,3.625990036,3.061142776,38628014.3,0.185108361,158.494633,0.134109933,2.926412727,5.776946749,37.02281574,0.059208523,2,,8.736733727,0.053978936,0.053978936,0.497754529,2.015789558,32.8031866,0.196016913,160.6102383,0.134183926,2.925760601,5.771378643,36.94336441,0.059270037,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Pank4,0.959821432,3.416922798,3.198679883,14.3905323,,0.373188486,34.12326502,205.920211,0.432595738,593.7196329,0.947631649,3.277769068,2.830229264,10.05789116,0.104386096,2,,0.282389307,1.150717545,0.478687319,9679950.209,44090310.76,0.453799772,595.6638852,0.949158947,3.228435676,2.765960093,9.610568404,0.103446492,2,,1363156954,0.373188756,34.12380163,205.9226862,0.432596789,595.8122138,0.947631292,3.277767878,2.830229835,10.05789754,0.104386069,2,,0.245994205,1.877378835,1.877378835,0.582410107,4495420058,9999993203,1,597.7505964,0.947130212,3.202664316,2.752185724,9.549318851,0.102853913,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Pex10,0.294642855,1.64475107,2.862515017,8.991329853,,0.246082251,3.262875627,49.14338629,0.110845453,313.8204411,0.286644466,1.566519509,2.734359509,7.988121663,0.019153524,2,,0.247435715,8.698894845,0.508252521,147266.2326,1228418.951,0.119669365,315.9181951,0.286485254,1.565848151,2.735615232,8.000394909,0.019079334,2,,0.403123239,0.406786028,2.266168714,44.5734725,0.107478626,315.9031515,0.286682538,1.567530938,2.736579406,8.003072057,0.019078873,2,,55.95449142,0.405142927,0.405142927,0.501204971,5.094931669,51.52740876,0.107476766,318.0150052,0.286676423,1.567486274,2.73681929,8.00531698,0.019059878,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Mib2,0.486607143,2.550090091,3.356923476,13.28323758,,0.312413265,2111570198,9999757441,0.336035262,412.9074459,0.46880964,2.224175005,2.92824938,10.00093197,0.059084094,2,,0.312412835,0.312413614,0.506452704,2111387238,9998902488,0.336034965,415.0000269,0.468809667,2.224175107,2.928249274,10.00093085,0.059084098,2,,0.519095945,0.51909412,1704484471,9997147391,0.330021295,414.7261417,0.467335639,2.230121577,2.957447489,10.22946327,0.057595952,2,,9999798983,0.519095629,0.519095629,0.524957957,26524546.31,81668282.59,0.33002243,416.8380092,0.467335686,2.230120976,2.957447337,10.22946385,0.057595938,2,,,,,,,,,,,,,,,,,,,,,,,,,,
B930041F14Rik,0.151785713,2.377626018,5.732826404,38.60113884,,0.116053015,2474436977,9997330785,0.32983449,191.5461377,0.143130012,1.954799949,4.828074637,27.76932497,0.061463507,2,,0.116052982,0.116053079,0.509290075,1367423647,5524723646,0.329834603,193.6387186,0.143130018,1.954799907,4.828074498,27.76932354,0.061463506,2,,0.210170296,0.210169412,2217421822,9983712200,0.328250665,193.5302401,0.14272583,1.951102125,4.846390819,28.04294086,0.060894907,2,,1703868.304,0.210177737,0.210177737,0.53163943,389646406.6,933090703.1,0.32812421,195.6421083,0.142736738,1.951107432,4.846184777,28.04036799,0.060896748,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Gltpd1,0.70535715,3.180718861,3.961420995,20.96183682,,0.422713575,2900830598,9998543349,0.484402626,512.3211573,0.699982059,2.58070742,2.917228769,11.19768857,0.105017407,2,,0.422714993,0.422711642,0.493998798,2890911385,9964025982,0.484419478,514.4137383,0.699982874,2.580709979,2.91722851,11.19768315,0.105017484,2,,0.697705418,0.696124036,185295.0351,788998.9814,0.475077605,513.4927804,0.697063199,2.605450024,2.993585419,11.86217038,0.103205582,2,,3585802433,0.69408402,0.69408402,0.522340155,2413520.206,5407529.921,0.473515379,515.6051088,0.696927123,2.611156422,2.996984477,11.881523,0.103287292,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Fam132a,0.522321422,2.306738382,2.687546781,7.69295037,,0.28386622,1004042273,9983632165,0.226680245,431.1262532,0.502234172,2.130114273,2.563889807,7.012689364,0.050112372,2,,0.283866217,0.283866479,0.510837645,1005063966,9993781254,0.226680252,433.2188342,0.502234096,2.130113968,2.563889962,7.012690906,0.050112374,2,,0.445261283,0.445268436,4.584177962,66.80166498,0.200120696,433.0835913,0.503755592,2.139233122,2.562739693,6.984003223,0.049609599,2,,10.99957903,0.449803905,0.449803905,0.501121937,60351.6438,421958.6685,0.215863207,435.2061119,0.502655591,2.136183601,2.568495365,7.03074624,0.049454934,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Agrn,0.549107137,2.450892841,3.080500936,11.15071419,,0.368797309,2133996827,9995617746,0.325105335,446.575815,0.530250388,2.171820729,2.699368264,8.404107702,0.042226645,2,,0.368798497,284604589.8,0.545089693,3589144360,9163741122,0.325105748,448.668396,0.530250618,2.171818489,2.699366636,8.404100337,0.042226644,2,,0.604363941,0.604376905,1476456223,8707398502,0.31886526,448.4576651,0.528837567,2.178194379,2.726287089,8.597564903,0.040651575,2,,202727.3029,0.604338788,0.604338788,0.553844699,3057770328,9988342004,0.31886441,450.5695369,0.528841991,2.178242541,2.726294286,8.597525253,0.040651468,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Isg15,0.459821436,25.53047069,12.2884506,163.6413158,,0.034572929,420061441.5,9957014615,0.56905664,229.35852,0.450249145,12.79788427,8.989910089,104.0643611,0.141795794,2,,0.034573551,0.034572917,0.675801483,356942362.8,8460700551,0.569060801,231.451101,0.450250053,12.79779549,8.989887219,104.0640044,0.141795853,2,,0.065656306,0.066295011,397046.7094,9871408.303,0.568383951,231.0741369,0.448539126,12.85422373,9.070851144,105.8168699,0.140888451,2,,7744716049,0.065977555,0.065977555,0.491898222,812894554,9951304033,0.568017135,233.1859865,0.448700168,12.85686009,9.069581252,105.7814679,0.140901505,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Pex1,0.267857142,1.732142858,3.251556291,12.08696641,,0.292329577,1840520054,9985870055,0.184535565,294.5502874,0.255964118,1.587208153,2.985756347,9.829407425,0.048204371,2,,0.292341333,0.292320106,0.511023844,43673116.98,236949714,0.184536087,296.6428684,0.255964464,1.587207224,2.985753447,9.829388792,0.048204365,2,,0.479652966,0.477979161,60763.90702,425070.2646,0.181266771,296.6270997,0.255795912,1.587676575,2.991831552,9.881986587,0.048084997,2,,9999941708,0.478822568,0.478822568,0.511553922,467182.9946,1671400.336,0.181293101,298.7389662,0.255786169,1.587684334,2.991915784,9.882622828,0.048083989,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Ankib1,0.781250009,4.813035836,5.184702795,35.35653689,,0.261309858,1753684495,9999271679,0.525011415,514.361482,0.774764226,3.832968955,3.61572478,17.40668645,0.130368551,2,,0.261310015,0.261309758,0.505796897,1753713087,9999442375,0.52501097,516.454063,0.774764254,3.83296876,3.615724629,17.40668517,0.130368551,2,,0.310828449,0.831341546,49371.66178,329034.1205,0.51906473,516.2223972,0.772804814,3.879367994,3.699039966,18.24451011,0.130273408,2,,0.162140949,0.502975823,0.502975823,0.830995954,2886733304,9802553487,1,518.3487527,0.771870713,3.859035872,3.690090331,18.18167672,0.130039937,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Steap2,0.96875001,5.349222467,5.013524978,35.54447826,,0.275729405,1543530678,9998063574,0.542924707,572.4829013,0.962609145,4.36786183,3.55475641,17.03669559,0.1190498,2,,0.275729233,0.275729576,0.516658398,1543686184,9999085683,0.542923909,574.5754823,0.962609136,4.367861866,3.554756433,17.03669577,0.1190498,2,,0.461990299,0.46199137,1271280347,9989371148,0.534287723,574.0676241,0.959278935,4.467927183,3.680535932,18.25938013,0.118849554,2,,8084613581,0.463004089,0.463004089,0.503351438,1352715119,2846572342,1,576.1983051,0.957518369,4.456304085,3.681006505,18.28036479,0.118683791,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Dbf4,0.745535708,3.296380444,2.921157663,9.205167448,,0.261922923,997393399.7,9999064880,0.31862592,509.2691102,0.716057981,2.976709054,2.717233684,8.099448179,0.068683603,2,,0.261924195,0.261922037,0.487338012,992548278.8,9950480309,0.318626055,511.3616911,0.716058107,2.976708674,2.717233425,8.099446978,0.068683601,2,,0.417660029,0.417657778,7.048037317,100.5614033,0.288222822,511.2418868,0.718500683,2.999018857,2.72280794,8.101259,0.068328564,2,,43.2528267,0.417979976,0.417979976,0.493153921,18.00030067,126.1273055,0.289505808,513.3533924,0.718363229,2.998716383,2.723381215,8.105794179,0.06831096,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Abcb1a,0.071428574,5.428571552,13.26234212,185.8516171,,0.028835099,1995802653,9999319371,0.498308532,96.10009023,0.06833323,3.021538759,9.762738559,120.0364685,0.098347312,2,,0.028821383,65584343.62,0.528487772,992406.692,2630998.307,0.497948285,98.19267719,0.068331862,3.022185209,9.763513828,120.0486558,0.098349237,2,,0.060653913,0.052595819,92528.78998,474439.6103,0.498292851,98.08331846,0.068269129,3.006583803,9.776242782,120.5943278,0.097928189,2,,1153759788,0.056337913,0.056337913,0.521707823,3738597406,9997309403,0.498474015,100.1950475,0.068268899,3.006568088,9.7762792,120.5955222,0.097927567,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Crot,0.696428566,2.047161168,2.378859926,6.810952323,,0.553747599,13.26101235,69.86298358,0.253344873,519.2029184,0.683641175,1.953462771,2.191056575,5.405147586,0.045463197,2,,0.434826701,1.614723773,0.444428746,2747802624,9853997421,0.270102407,521.2378724,0.683667512,1.948500766,2.180609738,5.351440995,0.045034591,2,,93.26859207,0.553746328,13.1709065,69.80331721,0.253343184,521.2955001,0.683640821,1.953463066,2.191056827,5.405147853,0.045463217,2,,1.53406943,0.731085965,0.731085965,0.496489024,15.66641708,76.05425366,0.255492596,523.411186,0.683647847,1.953105384,2.189311774,5.393925592,0.045500666,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Dmtf1,0.714285717,1.935714304,2.099760538,5.249697146,,0.32500532,0.958202353,2.827769923,0.996982036,525.2657514,0.710028679,1.893465065,1.953478084,3.968349039,0.076837113,2,,0.273901367,1.9752279,0.470084548,1.780909277,3.237741676,1,527.2919396,0.70960474,1.893955035,1.959060794,4.012822836,0.076492015,2,,0.324913878,53.11836686,0.9517455,9.016833577,0.312560516,527.3583063,0.709998473,1.893452524,1.953463559,3.968196451,0.076835302,2,,0.267059798,3.165966023,3.165966023,0.501763202,1.638634564,8.099488676,0.403474239,529.3917007,0.709519736,1.894130461,1.960476892,4.023506759,0.076431211,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Sema3d,0.330357156,8.345318681,7.817420593,69.18709133,,0.049698832,699579621.4,9998671366,0.490456798,236.3114875,0.313911,6.093492647,6.653463037,53.81837955,0.117072616,2,,0.049698519,0.049699163,0.549231974,699395303.7,9996047004,0.490456627,238.4040685,0.313911011,6.093494161,6.653463172,53.81837799,0.117072621,2,,0.092621941,0.093166013,184920.0703,2863432.458,0.488506676,238.2267321,0.312993891,6.116763396,6.700105568,54.52546422,0.116446996,2,,9999721044,0.09288693,0.09288693,0.555633756,38737373.15,333424407.9,0.488273499,240.3385896,0.312952389,6.116512006,6.700458222,54.53172856,0.116443419,2,,,,,,,,,,,,,,,,,,,,,,,,,,
