name,mean,fano,skewness,kurtosis,p+telegraph,la,ga,v,p_telegraph,AICc1,mean1,fano1,skewness1,kurtosis1,HD1,type1,p+cross-talk,la1,la2,q1,gamma,nu,p_cross-talk,AICc2,mean2,fano2,skewness2,kurtosis2,HD2,type2,p+threestate,lam1,lam2,gamma,nu,p,AICc,mean,fano,skewness,kurtosis,HD,type,p+threestate-crosstalk,lam,kappa1,kappa2,q1,gamma,nu,p,AICc,mean,fano,skewness,kurtosis,HD,type,p+positive,lam,gamma,v,mu,p,AICc,mean,fano,skewness,kurtosis,HD,type,p+negative,lam,gamma,v,nu,p,AICc,mean,fano,skewness,kurtosis,HD,type
Klhl28,0.151785714,1.848214299,4.464808728,22.46857007,,0.149460888,1770288986,9997758836,0.194986793,198.691475,0.144786364,1.672833829,4.201382353,20.38033082,0.042976783,2,,0.148811534,9999934927,0.503805936,198.2326043,571.4144471,0.193196866,200.7864895,0.144816629,1.673104365,4.200651019,20.36996957,0.043011524,2,,0.26953948,0.256233505,2204.696911,14362.72094,0.19556669,200.7317625,0.144588669,1.671896356,4.210970417,20.50453534,0.042431864,2,,110416.5317,0.26227171,0.26227171,0.502953035,3007616337,9935589311,0.19462715,202.8434877,0.14457592,1.671911526,4.210710903,20.50025892,0.042455074,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Prpf39,0.982142859,2.563311702,2.014158658,4.282922414,,0.280425808,1.04094115,18.43121985,0.251319843,608.1462455,0.974078548,2.51700803,1.936403001,3.710794621,0.084065494,2,,1.35520623,0.228515234,0.503964912,1.741943952,22.95089368,0.233512743,610.1144657,0.973886014,2.516528393,1.940246587,3.74688379,0.083631585,2,,0.280426691,19113.85808,1.040936351,18.43158254,0.25131631,610.2388265,0.974078398,2.517009752,1.936404887,3.710803338,0.084065504,2,,1.256168051,0.38532016,0.38532016,0.497897738,1.323917545,19.72683135,0.246873396,612.3135953,0.973912634,2.515986889,1.936279516,3.716461993,0.083928528,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Fancm,0.455357142,2.348564436,3.873572008,19.36838624,,0.432366214,3971548858,9998916707,0.418579692,405.7654034,0.450793393,1.976521245,2.943094481,11.09021719,0.097879108,2,,0.432366263,0.432366199,0.52582268,3971640754,9999105842,0.418581386,407.8579844,0.450793336,1.976521117,2.943094591,11.09021838,0.097879101,2,,0.715102003,0.718900058,5148.750862,15983.52214,0.409899514,407.3201071,0.450035531,1.985584023,2.989389619,11.51636695,0.096491708,2,,772.9885903,0.720118343,0.720118343,0.530505075,4997182960,7767451414,0.432380825,409.4377938,0.44999351,1.981215408,2.985806052,11.49611472,0.096412496,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Mis18bp1,0.602678574,4.856580746,4.31005962,24.82447945,,0.098544423,2.032797757,29.81045321,0.434107314,395.5569545,0.590211789,4.787030155,3.985739727,18.54379565,0.106922965,2,,0.079153952,4.99691482,0.149419567,388.5094456,963.0968675,0.499756931,396.9492814,0.592698981,4.605153842,3.832391285,17.26412743,0.103275951,2,,0.098544801,78.94643011,2.030207433,29.80868009,0.434121007,397.649538,0.590212933,4.787029398,3.9857369,18.54377109,0.106923034,2,,4.886102985,0.140527035,0.140527035,0.128690969,245.9328535,611.6759873,0.486602606,398.9774387,0.59323757,4.583931399,3.811458878,17.05230651,0.102760529,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Lrr1,0.214285715,2.41071429,4.056945063,17.61768638,,0.062450244,1.4566127,87.1765586,0.137979341,230.390279,0.205668374,2.288027807,4.025513816,17.59333022,0.017185319,2,,0.062534551,0.062405009,0.498793403,1.455800665,86.66537885,0.138023068,232.4828599,0.2056306,2.287930872,4.025972818,17.59809556,0.017184086,2,,0.152645157,0.093271759,1.337756886,94.75866462,0.137183237,232.4615906,0.205645936,2.288343195,4.029649964,17.63506123,0.016768105,2,,8369.193438,0.115042138,0.115042138,0.51550097,2.582166359,99.02147411,0.136664223,234.5727849,0.20566595,2.289404268,4.028802314,17.62228172,0.016801863,2,,,,,,,,,,,,,,,,,,,,,,,,,,
9330151L19Rik,0.049107143,1.496347395,5.950148061,36.31048973,,1.00E-10,1.36E-09,7723744692,0.055241476,89.30879444,0.042253905,1.370084066,6.254390345,41.42541974,0.016856011,2,,1.49E-07,2.46E-09,0.510047821,6.71E-08,114970.1327,0.055241258,91.40137545,0.04225309,1.370081628,6.254449049,41.42625276,0.016856591,2,,455618.2164,1.00E-10,1.36E-09,292185036.5,0.055241523,91.4013754,0.042253919,1.370084269,6.254389688,41.42540888,0.016855984,2,,0.001561388,8.253865763,8.253865763,0.491996134,0.043674661,9724824569,0.055949234,93.52794827,0.042182886,1.368970061,6.257824398,41.48258747,0.017003592,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Pole2,0.357142857,1.96785715,2.933236199,9.15492714,,0.266544762,277533726.4,2339219291,0.189776311,347.7211637,0.345205238,1.838750822,2.849472983,8.95514961,0.038273704,2,,0.266446134,4106.388496,0.519663487,4354127.458,19009362.3,0.190249761,349.8138425,0.34518385,1.839626509,2.850491124,8.96123653,0.038236711,2,,0.434850529,0.415106834,5.206171442,61.69639417,0.17079265,349.7240165,0.345525417,1.842963459,2.852170713,8.964453745,0.037706423,2,,406811.0382,0.422144164,0.422144164,0.510359303,10.4985374,65.25837669,0.169168317,351.8353054,0.345881957,1.843843369,2.849381446,8.939661986,0.037780377,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Atp5s,0.602678573,1.671395506,1.757481138,2.289466668,,0.329054811,1.805424487,61.81378803,0.120496833,478.823176,0.569142454,1.556481334,1.738277905,2.40962843,0.053163842,2,,264.7935994,0.329049436,0.505373773,3.675415941,62.24038217,0.120499483,480.9157652,0.569142481,1.55648199,1.738276811,2.409621625,0.053164028,2,,0.720732566,0.406954136,1.76564083,177.7968443,0.117419929,480.83318,0.569012595,1.557815597,1.740969788,2.420483824,0.052620058,2,,2392.739787,0.526045092,0.526045092,0.496785867,2.781955982,72.30755454,0.118248507,482.9231133,0.568979458,1.558109757,1.741690175,2.423495504,0.052470274,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Cdkl1,0.107142859,1.892857169,5.431655184,34.46991773,,0.088157092,1114209718,9273825542,0.174142918,153.8375184,0.10232441,1.743468214,5.132200984,30.61029242,0.017220876,2,,0.086894637,15.03175485,0.513316578,2287340985,9998856322,0.169181135,155.9304824,0.102399885,1.744301901,5.129233659,30.56177616,0.017297341,2,,0.228024528,0.122744513,446801364.8,4194507416,0.175193306,155.9225896,0.102301902,1.744837327,5.140612987,30.72752639,0.016949618,2,,56.76238026,0.156405031,0.156405031,0.508046006,15.87382687,80.75391088,0.159594481,158.0333219,0.102322325,1.743790565,5.134172006,30.63624052,0.017172317,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Sav1,0.86160715,4.055491388,4.384192121,25.29124754,,0.4064249,9430542.642,20809298.45,0.960746972,564.1392719,0.855627977,3.026138292,2.967887478,11.74785142,0.119231626,2,,0.406103653,0.406103768,0.470511346,2464595531,9999159625,0.523195823,566.2266093,0.856018993,3.02826658,2.968055697,11.7463478,0.119271643,2,,0.669412499,0.66941478,1816993904,9023462935,0.517433737,564.7255517,0.851658214,3.066214078,3.061563351,12.56383886,0.117016307,2,,5346538.063,0.669490248,0.669490248,0.503489591,3845148.395,9603416.639,0.517854972,566.8374315,0.851484116,3.065647394,3.061649871,12.56541251,0.117004298,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Pygl,0.321428576,3.123015922,4.703933026,28.6488634,,0.122077953,5.552855281,43.8088313,0.343977739,297.9210255,0.312811853,2.932782908,4.319211986,22.56867373,0.070343511,2,,0.115593837,3.311265374,0.499133326,917.1757236,3626.352852,0.36812791,300.0046222,0.312553299,2.919338589,4.304849418,22.45184429,0.069995031,2,,0.122077941,131.2813387,5.547305672,43.80565052,0.34397917,300.0136064,0.312812278,2.932780595,4.319205716,22.56860684,0.070343505,2,,2.663220149,0.199334874,0.199334874,0.499716764,20.68857185,98.07645172,0.359371741,302.1094523,0.312815444,2.924255737,4.303803083,22.40782502,0.07008557,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Psma3,0.915178576,8.065309208,4.276920772,20.2961501,,0.087169802,3.706374217,114.5408738,0.397572898,451.3081656,0.857804359,7.190269592,3.925768607,16.90354279,0.115086581,2,,0.059567682,0.287802954,0.500809633,4.727421854,125.204393,0.403849975,453.3418641,0.861081061,7.099186464,3.882627502,16.57906233,0.11482866,2,,1.532882704,0.087972282,3.446555729,112.5749813,0.396038844,453.3847119,0.857293625,7.203864401,3.933874848,16.97039525,0.115063385,2,,0.053770573,0.618867328,0.618867328,0.519762545,4.626800804,129.0807384,0.403493619,455.3549483,0.861007643,7.077341511,3.879799068,16.57958859,0.114528967,2,,,,,,,,,,,,,,,,,,,,,,,,,,
2700049A03Rik,0.366071431,2.658318863,4.239421356,22.59722759,,0.238026682,2408735550,9999083070,0.373212529,343.859705,0.358046246,2.330314303,3.617138826,16.27937911,0.045166542,2,,0.238029818,0.238023976,0.50503569,6607441.065,27428717.52,0.373211098,345.9522863,0.358046208,2.330312913,3.617137906,16.27937312,0.045166536,2,,0.407929156,0.407930628,1912907814,9505411044,0.365248857,345.7375077,0.357029236,2.339140091,3.660739678,16.71912347,0.044050746,2,,167068.3074,0.407922615,0.407922615,0.676994032,285107.2532,959221.2758,0.365250617,347.8493878,0.357060361,2.339235908,3.660626283,16.71776762,0.044052533,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Dact1,0.044642858,2.155357196,10.03517945,117.429563,,0.047777445,3523116705,9998735948,0.33139915,82.0279286,0.04224306,1.691392905,8.062957748,78.57023318,0.068601863,2,,0.047777341,185723235.1,0.498930467,5558716342,7871185606,0.331394147,84.12050956,0.042243049,1.691393709,8.062960594,78.57027864,0.068601873,2,,0.091651996,0.091648456,5360659.241,15851253.04,0.331765093,84.0831099,0.042200938,1.686529866,8.064810736,78.72128645,0.068299296,2,,472.2997448,0.091505364,0.091505364,0.469866999,7190315123,9999995431,0.331980834,86.19653987,0.042207435,1.686865786,8.064588457,78.71031666,0.068315511,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Daam1,0.477678578,2.69054578,4.081332903,21.23810834,,0.361418748,3274701441,9999223264,0.433307706,411.9688722,0.472249623,2.220504706,3.136725712,12.65236758,0.059585708,2,,0.361418914,0.361418664,0.533668623,3274650755,9999086060,0.433306922,414.0614532,0.472249662,2.220504638,3.136725512,12.65236595,0.05958571,2,,0.608268783,0.601954722,1559.65464,5824.215696,0.423224931,413.4335915,0.470584357,2.231104323,3.192000429,13.17604264,0.057016152,2,,5425331265,0.607834742,0.607834742,0.504518361,9997924776,7917999500,1,415.5576333,0.469781855,2.225823363,3.192528133,13.19612495,0.056880046,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Six1,0.508928567,2.561246849,3.289796675,12.54585068,,0.323054317,2066926545,9998450433,0.333457289,424.3558523,0.489779122,2.227554986,2.85594624,9.446261629,0.051638744,2,,0.323060337,0.323045887,0.49577374,1790602375,8661734440,0.333459202,426.4484332,0.489777852,2.22755688,2.855951825,9.446300498,0.051638689,2,,0.535252767,0.535406175,20499615.14,122877612,0.328408588,426.1967666,0.488241693,2.232685423,2.884122127,9.662119961,0.049992595,2,,0.330819847,0.528053419,0.528053419,0.531048867,5825322.723,31696730.29,0.330327648,428.4077122,0.48890921,2.230725473,2.872499698,9.572629781,0.050655008,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Trmt5,0.397321421,2.355487527,3.516001837,14.18462404,,0.300281153,2376873905,9999275509,0.320752494,368.084438,0.380894097,2.015179919,3.015779994,10.54816981,0.054545554,2,,0.300281021,0.300281261,0.503884449,2376912829,9999446232,0.320752287,370.1770189,0.380894091,2.015179905,3.015779979,10.54816966,0.054545556,2,,0.503503803,0.50347443,1669568877,8529504990,0.317571432,369.9008597,0.379553929,2.016142502,3.040521763,10.76023166,0.052825443,2,,1148524.475,0.503489466,0.503489466,0.522037115,3749510957,9999945957,0.317571083,372.0127284,0.379555394,2.016143931,3.040515769,10.76018078,0.052825483,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Snapc1,0.995535717,2.802670594,2.55309061,9.256033869,,0.448250007,6.377874157,37.25824316,0.406976713,616.707479,0.988105128,2.737566278,2.380901333,6.88008828,0.106798649,2,,0.433356191,7.251419025,0.500687895,25.78575135,75.65435761,0.428693729,618.7737317,0.987782248,2.729763512,2.372219658,6.837517168,0.106528549,2,,0.448218587,138.3357692,6.354646899,37.2393378,0.40704446,618.8000608,0.988086549,2.73759179,2.380915136,6.880121005,0.106798076,2,,4.756942114,0.665896921,0.665896921,0.498478718,10.02826259,40.80027254,0.416507676,620.7922476,0.988572032,2.737028613,2.369128982,6.776683196,0.106375789,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Sgpp1,0.455357148,5.074054675,4.253001956,20.1276323,,0.042013204,0.625699833,20.61074895,0.350831132,301.5802053,0.439720254,4.816891803,4.058450694,17.57529946,0.076151716,2,,0.038839913,2.293927893,0.497534941,1.342398858,25.04425158,0.337436848,303.6060506,0.438270967,4.804145054,4.076064167,17.81031557,0.075448113,2,,0.041844467,114.6233223,0.618989932,14.33470525,0.50077735,303.6794731,0.439484773,4.810267388,4.05573835,17.5550817,0.076046236,2,,2.35093766,0.072892145,0.072892145,0.497543376,1.198142007,8.053878761,0.994756328,305.7342594,0.43815372,4.793341418,4.064893997,17.69726842,0.075347569,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Syne2,0.214285716,3.619047683,5.648667299,37.3140149,,0.051788773,2789.066199,63490.37231,0.2821192,207.8639012,0.203770484,3.347359088,5.356563029,32.85194859,0.063735105,2,,0.032317377,0.241229331,0.485137422,3.610130637,54.77483364,0.271138912,209.92975,0.203616747,3.334762071,5.350840854,32.84762372,0.063366621,2,,23.44333136,0.05086245,2.296699083,39.24674324,0.269582734,209.9409586,0.203578214,3.345209838,5.362203084,32.94869786,0.063576639,2,,0.035569137,1.032233798,1.032233798,0.499817393,32.85895057,443.1028519,0.292109381,212.0479386,0.203360415,3.316992127,5.334049308,32.68801738,0.063140613,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Rab15,0.053571429,1.94642859,6.657323474,46.61420197,,1.00E-10,2.23E-09,46696.00702,0.083267164,85.46353289,0.047938568,1.869584762,7.107999202,54.38375079,0.01328773,2,,0.037755734,6.59E-09,0.481975481,2.84E-07,9999484830,0.083265392,87.55611415,0.047938592,1.869584705,7.107997377,54.38372258,0.01328773,2,,1045429688,1.01E-10,2.26E-09,424516605.8,0.08326524,87.55611384,0.047938608,1.869583667,7.107994911,54.38369115,0.013287776,2,,5.86E-08,8.73E-10,8.73E-10,0.469443798,2.06E-08,7012338740,0.083265823,89.66798128,0.047938317,1.869588324,7.108022474,54.38409196,0.013287608,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Fut8,0.647321434,4.18716139,5.945834724,47.45089771,,0.373766633,83843745.57,245256232.1,0.592061487,484.4041797,0.646663631,2.7159251,3.291769452,15.38715801,0.106986799,2,,0.373773556,1069943899,0.533474996,6377133679,9998485546,0.589278562,486.4967601,0.646674252,2.715921434,3.291738981,15.38686936,0.106987291,2,,0.626680902,0.627014833,2057800.728,6025111.188,0.703004757,484.8019308,0.644108778,2.746531457,3.410405309,16.72934625,0.104435299,2,,12827038,0.626812655,0.626812655,0.557575787,8712126077,9999936734,1,486.9138215,0.644145007,2.746725125,3.410455875,16.72961475,0.10444105,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Gphn,0.343749999,1.591314929,2.59908364,7.191969045,,0.41795477,1554599368,9956366626,0.149386182,347.6072556,0.332610402,1.495058813,2.472847103,6.495637255,0.026063259,2,,0.417954455,0.417954991,0.498417375,686977637.1,4399720290,0.149386186,349.6998365,0.332610414,1.495058853,2.472847087,6.495637063,0.026063257,2,,0.655206114,0.656377094,2968.369607,25838.15861,0.148502157,349.6664914,0.332389457,1.49562991,2.477764787,6.531135432,0.025527777,2,,0.449956517,0.63263613,0.63263613,0.528931385,1305710613,9835892198,0.148799192,351.7903832,0.332496834,1.495477242,2.475860161,6.51728861,0.025724126,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Rdh12,0.075892856,1.747636542,5.927723989,39.25229412,,0.072580362,1403708.315,10938385.25,0.163197921,122.1356819,0.069670882,1.534539318,5.551212884,34.77428975,0.036281709,2,,0.072562674,0.072575648,0.499179045,8023.192874,62552.43229,0.163153989,124.2282685,0.069670008,1.53455315,5.55126071,34.77477322,0.036282365,2,,0.131388362,0.128765629,8.34230031,78.35934388,0.149594705,124.2159388,0.069732794,1.535641656,5.551119008,34.76885701,0.036228403,2,,229281.823,0.122854127,0.122854127,0.505387202,3.76163246,2.426577011,0.999991054,126.3939045,0.06955666,1.530705366,5.546335655,34.72084035,0.036538615,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Dcaf5,0.691964293,2.643519602,2.649333752,7.839987848,,0.337334611,1166458950,9998211120,0.265900531,503.4983952,0.675258201,2.476047837,2.524828975,7.067649516,0.085925279,2,,0.337333477,9994951686,0.50788457,1418064.966,6173242.286,0.265902149,505.5909769,0.675259211,2.47605435,2.524830145,7.067650243,0.085925233,2,,0.51073622,0.555748192,16.00090452,194.8539167,0.248350253,505.4332933,0.675490945,2.485422346,2.533248594,7.103292227,0.085352228,2,,9999969901,0.533953865,0.533953865,0.514066538,66.76393209,410.2620969,0.253692382,507.5420481,0.675299267,2.486287737,2.535257794,7.11627493,0.085297656,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Exd2,0.428571436,3.738095322,5.761584693,45.79897664,,0.187538094,2199244304,9998367542,0.503400103,363.1378926,0.423592839,3.126476723,4.239572917,23.67431288,0.076668182,2,,8499292957,0.187449813,0.501695584,9339.328109,21168.39254,0.50346721,365.2313836,0.423646717,3.127228979,4.239540458,23.67182305,0.076683697,2,,0.326684859,0.326675206,345135301.7,1829248519,0.496137939,365.0595892,0.422322584,3.158164232,4.325234864,24.68002353,0.07683848,2,,136895.5959,0.327605035,0.327605035,0.503460144,1071181.908,1530632.959,0.921446216,367.1864558,0.421359623,3.149408941,4.326224051,24.71556241,0.07665405,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Slc39a9,0.687500005,1.922889633,2.339222985,7.784693731,,0.398279891,1.51408776,3.298939098,1,516.1015643,0.685644825,1.884227526,2.075521723,4.859632538,0.062790357,2,,2.175886804,0.348453809,0.506154709,3.049130813,4.143701322,0.999945657,518.0580785,0.685304089,1.889081741,2.09169974,4.984113362,0.062911947,2,,0.398276433,698.5453021,1.513192606,7.725287492,0.42702666,518.1941451,0.685644405,1.884227498,2.075520112,4.859619247,0.062790253,2,,1.965785456,0.552433242,0.552433242,0.486916654,2.028859808,9.197097484,0.381411696,520.2635126,0.685551406,1.884530664,2.075277592,4.861472619,0.062636502,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Pcnx,0.732142854,2.206881518,2.363063016,6.428792484,,0.498408108,1606438562,9986082855,0.253179169,530.5866794,0.713731634,2.081650553,2.188513305,5.195260549,0.038068339,2,,0.842787764,0.393480962,0.510111776,1798901631,9987971846,0.257946379,532.6747155,0.713674563,2.078063295,2.182938561,5.169194713,0.037973084,2,,4655.967362,0.498408475,6831105.688,42468608.76,0.253179389,532.6792604,0.713732054,2.081650555,2.18851264,5.195256861,0.03806833,2,,0.308387601,1.202449786,1.202449786,0.674356654,1494160872,9999999500,0.255443843,534.7767275,0.713621442,2.080352028,2.185975894,5.184490608,0.037914306,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Dcaf4,0.625,1.789285722,1.946464033,3.981091812,,0.020800162,0.026538177,5.105623808,0.278588949,484.4818888,0.622944191,1.747530795,1.811619125,2.998521242,0.068998365,3,,1.661035543,0.020335341,0.555044383,0.058740577,1.483876858,0.970519045,486.5680613,0.622722771,1.748634201,1.815091268,3.017201265,0.069039929,2,,644.1906828,0.020805495,0.026544496,1.453646489,0.97848996,486.5744699,0.622942845,1.747530667,1.811624698,2.998550662,0.068998346,2,,0.020786897,1202.616055,1202.616055,0.505329479,0.053616267,5.527769546,0.257315513,488.6863381,0.62292177,1.747524936,1.811652691,2.998664795,0.068996934,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Zfyve1,0.477678571,1.382134514,1.86956419,3.14120131,,0.60753745,4.141600171,50.44948266,0.095847758,423.9777284,0.468934685,1.33941713,1.85396691,3.310336771,0.042185949,2,,0.607526049,0.607539026,0.498045786,4.141453805,50.44829276,0.095847591,426.0703094,0.468934644,1.339418226,1.853967621,3.310337778,0.042185952,2,,0.913973503,0.912360618,2.480925958,44.69295576,0.092712098,426.033418,0.468992444,1.34055575,1.855541802,3.316715107,0.041971467,2,,334.9082797,0.913166635,0.913166635,0.501907571,4.980609325,45.03398116,0.092714145,428.1452878,0.468992508,1.340555584,1.855541936,3.31671683,0.041971452,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Numb,0.450892857,3.301582395,4.501347033,23.84869378,,0.249753453,2355955111,9999058771,0.427734787,385.8587508,0.439694332,2.559123258,3.478059267,15.01397026,0.093672761,2,,0.249753957,0.249743915,0.477438809,373598.4384,1585734.002,0.427716083,387.9513506,0.439698938,2.559154828,3.478054308,15.01385325,0.093673549,2,,0.427659103,0.428198508,972749.3669,4861656.145,0.424551948,387.2586537,0.43759384,2.563790821,3.527049634,15.49816182,0.091644715,2,,0.310262416,0.432404075,0.432404075,0.993450803,4812467972,9999708415,1,389.4389809,0.434902694,2.545282233,3.531543477,15.58870891,0.091160125,2,,,,,,,,,,,,,,,,,,,,,,,,,,
2410016O06Rik,0.513392861,3.025737612,3.857148109,17.87999366,,0.284964671,2153808982,9991448943,0.391885408,420.2113638,0.501162097,2.545564408,3.226487894,12.78644234,0.077811213,2,,0.28496476,0.284964606,0.520764338,2155473031,9999161714,0.391885696,422.3039447,0.501162157,2.545564504,3.22648776,12.78644109,0.077811215,2,,0.480903264,0.479844101,985483.8456,5538051.451,0.385328488,421.8180169,0.49913811,2.556250463,3.273400416,13.1996444,0.075958649,2,,2231577.391,0.489770471,0.489770471,0.526189142,2655941.948,2934006.103,0.997589444,424.0460416,0.494606388,2.52966339,3.284202114,13.36526393,0.075405223,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Acot4,0.116071433,4.807005591,11.05569605,137.2268314,,0.05770266,2582568916,9999430031,0.520285443,144.3814474,0.113931581,2.8158638,7.52728124,74.08912047,0.116660576,2,,0.057702631,0.057702736,0.592946061,2582332055,9998518524,0.520285051,146.4740284,0.113931586,2.815863532,7.52728076,74.08911272,0.116660576,2,,0.110290907,0.110291697,2294921280,9297932533,0.519738269,146.2130204,0.113701995,2.800620352,7.559250413,74.94864417,0.11585913,2,,8020.556547,0.11028059,0.11028059,0.465900436,5292404236,9999516416,0.519290089,148.3255845,0.113701678,2.800637254,7.559144593,74.94579442,0.115860554,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Zfp410,0.330357142,3.129102324,4.02011865,17.81809248,,0.093962541,3.413316642,68.02824221,0.226323192,296.1035507,0.315634272,2.887631976,3.86669804,16.54751517,0.069436642,2,,24.82363237,0.095008395,0.530457667,10.11645683,95.78905944,0.227247722,298.1997174,0.315954592,2.877329627,3.86080215,16.5120183,0.06941983,2,,0.236969591,0.130415768,4.303310409,112.3803364,0.224238569,298.1600334,0.315145604,2.891180377,3.879633031,16.66216923,0.069290588,2,,60.62804935,0.167731589,0.167731589,0.501027853,5.876919306,69.73508155,0.2208999,300.259281,0.315811274,2.895895788,3.874349522,16.59744433,0.069439766,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Coq6,0.785714289,3.896103953,4.275074084,27.03294208,,0.282035478,1713729625,9605893590,0.498120653,521.6913014,0.777163841,3.597878448,3.420131166,15.28678983,0.08792246,2,,0.583931536,0.207522477,0.50791898,157718703.7,795360654.1,0.505493229,523.7475823,0.778104471,3.557180905,3.361170313,14.76156254,0.087002906,2,,4.46498546,0.284443303,1690082040,9998775414,0.49787781,523.7780548,0.776820918,3.603406998,3.431266479,15.39538563,0.088022099,2,,0.198138012,1.189180748,1.189180748,0.478805467,5441.815936,29068.63621,0.506073298,525.8120269,0.778131407,3.549674697,3.359141539,14.77123624,0.086783289,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Abcd4,0.540178571,2.112713998,2.509821755,6.766616577,,0.312251417,5.721954651,67.02134913,0.18024974,444.5051821,0.527527011,2.015388403,2.410661292,6.185775064,0.023757385,2,,0.312251601,4518011.594,0.498325854,11.48262242,67.02323329,0.180249292,446.597763,0.527527085,2.015387487,2.410660221,6.185769226,0.023757434,2,,0.527593842,0.477438383,3.486185566,55.30838388,0.172360768,446.5698404,0.527496308,2.019506765,2.416074267,6.210077715,0.023666587,2,,77.16689409,0.501525313,0.501525313,0.500556748,7.363493263,58.40008952,0.172669246,448.6816912,0.527737039,2.019734095,2.415809266,6.208474862,0.02363734,2,,,,,,,,,,,,,,,,,,,,,,,,,,
D030025P21Rik,0.571428574,3.006696464,3.335159351,14.22025873,,0.248961385,1166908556,9484984719,0.297636273,440.7525075,0.563231954,2.871718669,3.213518043,12.41176076,0.103550409,2,,0.248961908,0.248961051,0.499732024,1104046458,8974397884,0.297625647,442.8450884,0.563232771,2.871706434,3.213500176,12.41160747,0.103550361,2,,0.391438522,0.391389102,3.717044275,33.62243198,0.340943452,442.6515699,0.562228705,2.858633539,3.202375863,12.33470943,0.10266372,2,,9989338075,0.404794977,0.404794977,0.516369879,8267057.679,49472215.1,0.270757758,444.7615724,0.564469464,2.881696711,3.202510527,12.24077914,0.103140895,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Pgf,0.102678571,2.201669227,6.278246715,44.14454872,,0.087701953,2391864469,9998130433,0.288856843,146.8367701,0.094766808,1.767097566,5.418588967,34.30970031,0.089753522,2,,9997033656,0.087702163,0.519900684,3008084.982,6036739.044,0.288856656,148.9293515,0.09476682,1.767096352,5.418586977,34.30968114,0.089753525,2,,0.162009053,0.162011177,46317418.15,210196817.5,0.289245294,148.8366171,0.094560725,1.761854283,5.426836716,34.47907718,0.089185927,2,,1761277185,0.162011281,0.162011281,0.47843712,4364118826,9475359851,0.289247861,150.9484845,0.094560807,1.76185146,5.426830942,34.47901944,0.089185922,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Mlh3,0.348214282,2.421016464,3.721591824,16.17459034,,0.219153128,1765658897,9997531026,0.29435539,333.7472339,0.331913899,2.14876067,3.333591666,12.81228615,0.046282443,2,,9910636303,0.219152257,0.515577055,30353767.51,83260063.55,0.294348457,335.8398149,0.331914077,2.148761037,3.333588516,12.81225398,0.046282594,2,,0.219143525,3106.220856,6226.708969,35390.28041,0.293660021,335.8399461,0.332206747,2.149023866,3.33182278,12.79619835,0.0463022,2,,9999945394,0.370152635,0.370152635,0.485976578,151.4250516,516.1402563,0.286657855,337.8963612,0.331368842,2.152588191,3.352152574,12.97261272,0.0458059,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Nek9,0.593750002,2.511513193,3.91544098,23.98484253,,0.452198953,3789349708,9997517977,0.497746353,470.7508603,0.590947828,2.264745741,2.925894573,11.46413905,0.07885203,2,,0.452189105,0.452204135,0.530442245,319080.1613,843047.8608,0.497035007,472.8434571,0.590948536,2.264749187,2.925891644,11.46409816,0.078852211,2,,0.746025857,0.746031158,3064792360,9986031103,0.488590705,472.6706597,0.589854132,2.285688269,2.998779693,12.14025207,0.079498689,2,,9999955778,0.746635425,0.746635425,0.393784187,11187380.49,7005145.751,1,474.7855549,0.589664387,2.284429242,2.998485763,12.1403704,0.079454865,2,,,,,,,,,,,,,,,,,,,,,,,,,,
