name,mean,fano,skewness,kurtosis,0.5+telegraph,la,ga,v,p_telegraph,AICc1,mean1,fano1,skewness1,kurtosis1,HD1,type1,0.5+cross-talk,la1,la2,q1,gamma,nu,p_crosstalk,AICc2,mean2,fano2,skewness2,kurtosis2,HD2,type2,p+threestate,lam1,lam2,gamma,nu,p,AICc,mean,fano,skewness,kurtosis,HD,type,p+threestate-crosstalk,lam,kappa1,kappa2,q1,gamma,nu,p,AICc,mean,fano,skewness,kurtosis,HD,type,p+positive,lam,gamma,v,mu,p,AICc,mean,fano,skewness,kurtosis,HD,type,p+negative,lam,gamma,v,nu,p,AICc,mean,fano,skewness,kurtosis,HD,type
Nrm,3.265957463,5.753586531,1.302346943,1.16861827,0,0.067561895,0.105624213,8.294217737,0.999935431,760.8145382,3.222736734,5.284000473,0.9481889,-0.366241935,0.170647074,3,0,0.060269195,1.338259299,0.458323664,0.208696259,12.76749258,0.67662539,761.5172253,3.217917771,5.319704849,0.973839012,-0.293805171,0.171418556,3,,0.067562128,16779.36478,0.105623637,16.38396685,0.50620631,762.9256293,3.222740817,5.283984686,0.948185312,-0.366247554,0.170646806,3,,0.062011747,2.415862599,2.415862599,0.495848728,0.199279577,11.56029863,0.754616853,763.5079441,3.211656872,5.360153301,0.985862213,-0.268846685,0.172475153,3,,0.893464822,1758.003471,57.90263535,45.29580996,0.411917743,753.7415668,3.206082273,5.49509937,1.084366923,0.072834351,0.172275104,3,,0.191389749,3.43E-08,16.46017117,0.09963294,0.932296387,780.4492127,2.729844374,5.755236905,1.530075036,1.451316784,0.223254964,2
Nrp2,6.053191507,4.869479882,1.158352256,1.086067174,0,0.961066958,3.957594828,81.67410883,0.386303108,1082.074401,5.934800633,4.800490871,1.038377617,0.482039151,0.194046398,2,0,2.553473606,0.459189776,0.909165458,19.9476158,72.96590282,1,1083.278777,5.867247989,4.505292673,0.997239658,0.546335785,0.185420457,2,,0.961089754,91438.5388,3.957857054,81.67767157,0.386302206,1084.185492,5.934785298,4.80045353,1.038384371,0.482068822,0.194045889,2,,0.766757866,3.63168159,3.63168159,0.503489286,5.64625022,98.1079184,0.391887838,1085.328584,5.936374223,4.730664052,1.015468832,0.464849741,0.191267243,2,,559.7672142,265305.7303,370.2409755,726.3048341,0.425111266,1083.563105,5.935207101,4.655115193,0.981046905,0.395540823,0.190768596,2,,0.815036213,1.48E-08,9996471580,22953448.7,0.423181972,1083.604957,5.928998042,4.686513928,1.000457266,0.434794189,0.191153071,2
Nsa2,1.05319149,2.108424675,1.336380827,0.928751196,0,4.19E-07,4.57E-07,2.564363395,0.858278623,516.4054566,1.026873213,2.066520275,1.309992581,0.793806305,0.035950786,3,0,9999778518,9.19E-08,0.501070254,2.01E-07,4.696651268,0.468642314,518.5165429,1.026903963,2.066580241,1.309970622,0.793690813,0.035948126,3,,0.000281159,105251.7749,0.000312938,18.88234997,0.13175082,518.3742938,1.034174082,2.050074514,1.274796573,0.671606141,0.037759089,3,,9999925590,9.13E-06,9.13E-06,0.494995214,1.04E-05,68.35029386,0.109037744,520.5659052,1.036830243,2.036355105,1.252971037,0.599445208,0.039512502,2,,1.57E-05,1142.247921,18.2407556,70575593.27,0.13402682,518.3725385,1.033703556,2.051027441,1.27700999,0.679262988,0.037607625,3,,0.01960445,0.023914393,222965771.4,1.00E-10,0.108791588,518.4770333,1.036084795,2.046310768,1.264552877,0.631855784,0.03952424,2
Nsd1,5.5531915,2.259069044,0.511180216,-0.74836967,0,2.701149418,173.4334951,1398.631807,0.310904268,981.6623952,5.347537442,2.064416242,0.496621426,-0.44279207,0.21366019,1,0,2.70255689,139711.3577,0.463192291,38441.27536,141857.9208,0.312090109,983.7348403,5.346556886,2.067033827,0.496413978,-0.444559997,0.213675963,1,,3.334099779,3.355995675,7.232275623,121.9097421,0.294329964,983.3071881,5.366399518,2.09093802,0.485905923,-0.475858656,0.213531311,1,,28.86336361,3.34143288,3.34143288,0.530259285,16.2540601,145.6991129,0.295486006,985.441274,5.367360941,2.090165734,0.485697272,-0.475924071,0.213500666,1,,2.82476177,200.8340348,1020.926578,0.071084344,0.310256678,983.8260857,5.357823535,2.067753297,0.490454113,-0.453109199,0.213943966,1,,2.192884398,24.03135403,446.7491816,0.913536546,0.30943923,985.2408117,5.325288782,2.061848123,0.484314494,-0.443455259,0.217851211,1
Nsf,2.680851064,4.287402911,1.45443926,1.540222954,0,0.366126774,1.267629562,36.47775447,0.331821379,792.7229062,2.577279586,4.176483249,1.379249991,1.11510378,0.220819167,2,0,0.303388929,1.624073488,0.49756772,2.12726243,42.6887241,0.330346248,793.8330481,2.58191419,4.145150203,1.364723805,1.092521221,0.219162351,2,,0.366128632,708.5406861,1.267026812,36.47919512,0.331819081,794.8339973,2.577277367,4.176510612,1.379259662,1.115128235,0.220818945,2,,2.668873636,0.30142631,0.30142631,0.059102197,3422854.124,20048437.64,0.363291631,794.628916,2.588623979,4.016008487,1.328467605,1.06287804,0.215896032,2,,6.398243906,3006.47095,130.5845444,25.58003854,0.364830733,793.2820387,2.589040626,4.043882787,1.316979578,0.987179742,0.218300971,2,,0.325044673,8.28E-08,52.39520174,0.087555414,0.326218395,793.9457721,2.579918611,4.138619926,1.364398496,1.092112223,0.219321815,2
Nsfl1c,5.808510654,3.162185327,0.80714367,0.007027348,0,1.828606307,908325986.6,9999408483,0.332975918,1038.390279,5.73785418,3.07229278,0.761170824,-0.030444308,0.178983259,1,0,2.320249636,1.589321661,0.533434684,957324296.4,9961318279,0.333829818,1040.492128,5.737428805,3.069309218,0.759400462,-0.028968978,0.178895857,1,,2.381913614,2.381913305,5.025030012,108.4456453,0.309248522,1040.395749,5.751160035,3.083766657,0.752738072,-0.06330897,0.179163218,1,,451.1944721,2.381933136,2.381933136,0.506186503,10.03746431,109.6451368,0.309257406,1042.530165,5.751162337,3.08376534,0.752739338,-0.063306445,0.179163229,1,,3.563624462,9998729396,8881086121,0.948818264,0.332976178,1040.50137,5.737854818,3.072293102,0.761171262,-0.030443389,0.178983276,1,,1.828803677,277731.0161,3056843.394,0.03308038,0.332975265,1040.501377,5.73766107,3.072168871,0.761222667,-0.030273839,0.178980093,1
Nsmce1,1.287234045,2.208633732,1.514588894,2.156640832,0,0.349851525,0.651628427,3.683250497,0.999998926,591.6329423,1.271833225,2.141771623,1.400683658,1.485195021,0.076077827,2,0,0.296805278,1.798354903,0.497202931,1.082051723,14.95297303,0.268246667,593.6724946,1.271051623,2.142468471,1.405966033,1.514403454,0.075860265,2,,53.36715486,0.350575343,0.650465563,13.25103629,0.278522268,593.7424643,1.271977446,2.142293322,1.400907344,1.485442124,0.076117423,2,,1.56663757,0.485346862,0.485346862,0.497682256,0.82235855,13.89764883,0.273241752,595.8571399,1.271708791,2.142356809,1.401758777,1.491182179,0.076032377,2,,0.882781386,68.46338776,29.60603122,3.256297339,0.25461225,593.5683547,1.269840715,2.137385361,1.408978402,1.548370391,0.075270904,2,,0.318159348,1.72E-08,9.52018137,0.157353504,0.480961548,593.6945148,1.27071964,2.142177605,1.406102543,1.513459022,0.075885835,2
Nsmce2,4.297872345,2.815989052,0.721329765,-0.174047118,0,0.911918299,1.365826018,38.16398199,0.289535141,947.683327,4.217058454,2.746722874,0.665888215,-0.361516389,0.081224003,2,0,0.653585711,1.856581855,0.242598635,3.005829141,55.15324943,0.280936617,949.4702492,4.223799256,2.731977767,0.669126604,-0.339442144,0.079776628,2,,20955.38577,0.911926028,1.365787259,38.16385648,0.289536041,949.7944181,4.217046356,2.746716892,0.665893465,-0.361502904,0.081223969,2,,0.800488908,2.619814778,2.619814778,0.503635648,39.10306912,1210.477094,0.279348411,951.8168566,4.221464331,2.75007593,0.661888719,-0.372310574,0.081015389,2,,1.63028959,156.9939725,128.7795567,1.371958002,0.30404333,949.5836835,4.211938422,2.726563738,0.664043193,-0.32979638,0.079448862,2,,0.889797872,0.366241544,92.32683666,0.129171457,0.274514519,949.7056381,4.217349263,2.739559562,0.675096562,-0.341877842,0.081007352,2
Nsmce4a,3.712765963,2.272907402,0.892562277,0.717767971,0,0.84389375,0.688881746,16.40411551,0.409700432,892.6340404,3.648512263,2.132505371,0.583311782,-0.342096371,0.192430827,3,0,2.743800404,0.704031335,0.522051055,1.039578861,7.026885068,0.998468051,893.763223,3.632961985,2.135945365,0.584947577,-0.328252476,0.190158049,3,,0.843897893,7673.807158,0.688810885,16.40415417,0.409700134,894.7451315,3.648514366,2.132504248,0.583312142,-0.342095332,0.192430873,3,,0.701665257,4.297261,4.297261,0.493022564,0.985141556,17.54667329,0.408530145,895.6531518,3.641793832,2.14490008,0.592398938,-0.318480155,0.190163363,3,,55532.82067,7444639.715,35.34754847,345460.3473,0.343706682,889.5611473,3.660929912,2.081621337,0.529312647,-0.327292173,0.180503073,3,,0.827054714,4.33E-09,9.970205875,0.284196811,1,893.9329812,3.629323759,2.162761572,0.630903024,-0.265068179,0.191447379,2
Nsun2,5.925531928,3.519710469,1.343540941,2.515618125,0,2.118681327,40.80532173,255.3659855,0.471924471,1051.896696,5.831949151,3.357388595,1.052620927,0.94747868,0.210713896,1,0,1.196283443,4.020519048,0.156210989,1478785483,6026079872,0.496746348,1052.473371,5.851972907,3.321249626,0.984043949,0.801442107,0.206776481,1,,2.118265496,296.0369361,40.33813432,254.3667552,0.471897181,1054.007792,5.832014197,3.357441383,1.05254883,0.947233403,0.210714026,1,,0.000656171,4.934310339,4.934310339,0.999983398,454481756.8,1156838991,1,1049.417858,5.829185047,3.168285153,0.93609665,0.840087658,0.195122715,3,,3.525089928,490.6151762,505.8699451,0.715699988,0.48244998,1053.991073,5.83586771,3.351634787,1.040931635,0.915069109,0.210422089,1,,2.022045097,208759381.2,1455840138,1761863.424,0.483950293,1053.981898,5.837935098,3.348720859,1.035053627,0.898979077,0.210275608,1
Nsun5,1.010638298,1.673572229,1.25707488,0.584204486,0,0.57245275,2.436440428,56.68721401,0.145124285,527.935361,0.967429296,1.582810673,1.281741244,0.937908817,0.070444702,2,0,0.572444709,0.572459493,0.500703311,2.436395399,56.68637399,0.145123579,530.0464521,0.967427893,1.582808831,1.28174171,0.937912472,0.070444834,2,,0.846165465,0.870336609,1.682623726,63.69532042,0.140689795,529.8690176,0.967931572,1.58546962,1.283364471,0.939199198,0.069724084,2,,0.533217044,0.899966663,0.899966663,0.501867057,2.009222296,61.66994831,0.142563149,532.0857353,0.967628045,1.585603733,1.282942055,0.938083525,0.070040102,2,,0.996360919,3.507145488,3.074017152,1.240658421,0.961987304,531.060903,0.958204041,1.564850506,1.292672953,1.005377586,0.072861661,2,,0.494697175,0.000433739,121.7978548,0.198355767,0.141252859,530.1959499,0.970437828,1.580509032,1.268596177,0.893287788,0.071747403,2
Nt5c2,1.117021276,2.663931115,2.019971408,3.408234047,0,0.715138929,1.819874478,35.94720066,0.376497006,2.00E+30,2.189957016,2.288943934,0.982761645,-0.27641805,0.288016387,2,0,0.657402222,0.657402334,0.464501133,1897004068,9999996095,0.339095079,557.434835,1.042222249,2.124806192,1.73080876,2.752540424,0.148708122,2,,1.014299536,1.014297363,1435029393,9996426770,0.339146613,556.3774802,1.035643809,2.130539786,1.754278855,2.855155892,0.145936001,2,,8953540123,1.014300396,1.014300396,0.507067198,141336510.5,499225773.8,0.339149294,558.5118984,1.035640415,2.130538594,1.754283641,2.855180363,0.145935894,2,,8272.526925,3158470348,167495.7911,11541.90307,0.981575803,558.2608462,1.015439843,2.067934931,1.762634402,2.972538,0.148471575,2,,0.657402335,1896981301,9999876959,7.44E-08,0.339095052,557.434835,1.042222328,2.124806156,1.730808648,2.752539935,0.148708124,2
Nt5dc2,1.904255324,2.246582674,1.441025069,1.826802395,0,1.380757391,2242117446,9995602317,0.320103663,706.3188582,1.843377102,2.029385122,1.263505758,1.288537955,0.161702751,1,0,1.38075676,1.380757572,0.498166935,2242987748,9999483550,0.320103639,708.4299493,1.843376906,2.029385182,1.263505874,1.288538338,0.161702747,1,,2.052388488,2.052848584,11007560.24,67972908.38,0.316280251,708.0781768,1.840431061,2.03929367,1.278819928,1.330499521,0.160899856,1,,1.306761818,1.761938244,1.761938244,0.496507165,9.654041507,65.33702932,0.305429682,710.6188986,1.8512804,2.058211418,1.256986025,1.236517488,0.162449218,1,,1.394764528,23.88818046,35.5389659,2.02E-05,0.97131463,709.0940129,1.824388408,1.99988077,1.277832093,1.376043756,0.16067568,2,,1.380757116,2242976301,9999426696,0.000529057,0.320103846,708.4299493,1.843377008,2.029385375,1.263505938,1.288538417,0.161702744,1
Ntan1,1.776595745,2.097655759,1.275888719,1.495555647,0,0.557923493,0.787441894,13.03919091,0.328214354,684.4973811,1.735656675,1.976675536,1.058201414,0.477825513,0.123800609,2,0,0.467337146,2.35203966,0.413109492,1.51427723,5.752727468,0.837116019,686.2775642,1.730500359,1.974344793,1.067005621,0.515168794,0.122671407,2,,5924.094133,0.557931768,0.787391224,13.03908359,0.32821999,686.6084722,1.735656349,1.976675767,1.058204584,0.477835097,0.123800668,2,,1.965721208,0.746796556,0.746796556,0.497349561,0.903074253,13.10853991,0.329458084,688.7159164,1.735715354,1.976001487,1.055276878,0.470101851,0.123629936,2,,6.443652912,433.0700412,26.947606,23.36245529,0.303129902,685.7601023,1.735658712,1.962153811,1.043127921,0.466800027,0.120664095,3,,0.50807602,3.89E-06,8.271612959,0.422991582,0.82912558,686.3746634,1.730884892,1.979163105,1.07088311,0.521084279,0.123145364,2
Nthl1,1.021276599,2.228723411,1.599596581,1.881900952,0,0.233244629,0.491266386,3.172094102,1,524.2123436,0.972519216,2.080092345,1.516176471,1.565365171,0.048160623,2,0,0.228999665,1.16939188,0.497477528,1.375778108,31.65664548,0.175759642,526.0673132,0.976162588,2.096414572,1.52259112,1.572063628,0.047755203,2,,0.303402875,2.061610679,2.224527753,1899.205142,0.160797443,526.1303182,0.976991983,2.102500641,1.528254898,1.584546224,0.048440307,2,,0.217739868,1.871361819,1.871361819,0.500424408,1.341175719,34.51450152,0.174506729,528.1810075,0.976037326,2.096475636,1.523118044,1.574819346,0.047555607,2,,0.26654002,0.831223279,3.276235826,0.240919024,1,526.3208932,0.972127758,2.078184747,1.515595105,1.566326721,0.047974343,2,,0.295577756,0.58460974,1288862.747,0.109205672,0.161963967,526.1203888,0.976472955,2.100917848,1.526730732,1.580400296,0.048427324,2
Nub1,2.500000011,2.49148936,1.131218315,0.756288621,0,0.984475407,7.578937249,103.007091,0.246590895,787.991954,2.463003472,2.408450956,1.077252789,0.607604901,0.142882505,2,0,0.984462474,0.984475768,0.495722478,7.579010507,103.0096472,0.246589592,790.1030451,2.463000751,2.408451766,1.07725176,0.607600672,0.142882492,2,,1.407698243,1.40769841,3.424559754,73.71977153,0.235782501,790.0114912,2.466316313,2.417073242,1.076900934,0.588826054,0.142960723,1,,29239.86109,1.407692326,1.407692326,0.516140703,6.635756922,73.72995327,0.235781699,792.1459093,2.466318768,2.417074481,1.076898364,0.58881685,0.142960798,1,,1.026124873,7950.17748,94468.27315,0.001307883,0.261896779,790.1173127,2.4600797,2.408591828,1.083637302,0.62715232,0.142770674,2,,1.024892562,827466422.4,9997656134,5.38E-05,0.261926342,790.1172735,2.46006718,2.408554549,1.08364991,0.627211783,0.142770092,2
Nubp1,3.393617025,3.386947259,1.409625738,2.24302593,0,0.921235379,3.951167053,46.15092454,0.389872863,890.3887504,3.32744631,3.286809807,1.218623951,1.12084906,0.152628102,2,0,3.163433248,0.382101147,0.939075543,13596080.17,21055438.44,1,890.6390057,3.31668195,3.135373604,1.152743562,1.058920087,0.145768851,2,,0.921234044,347470.5461,3.951117807,46.14944497,0.389881251,892.4998415,3.327436318,3.286804701,1.218626297,1.120860504,0.152627874,2,,0.745194285,4.180249069,4.180249069,0.494056385,6.140551781,56.96103458,0.395754032,893.7916668,3.327511092,3.256915773,1.19745384,1.085526864,0.150238877,2,,25.26730544,4175.183287,121.6426649,35.33198661,0.424378824,891.7333113,3.340973851,3.219339828,1.148487303,0.938043192,0.149738254,2,,0.754217479,1.00E-10,19340929.1,132770.5042,0.42429302,891.7725623,3.331347028,3.23281056,1.17507577,1.018337443,0.150058977,2
Nucb1,2.904255317,2.579261166,0.676290109,-0.71557032,0,0.587536142,1.637290978,108.237337,0.216389991,821.0954332,2.836419215,2.504730973,0.725094988,-0.474184631,0.081864278,2,0,653240.4856,0.587535632,0.509678836,3.339246053,108.242002,0.216389652,823.2065243,2.836427113,2.504728246,0.725090377,-0.474192911,0.081864269,2,,0.866914574,0.875014114,1.093197074,130.4369759,0.210798141,822.2648436,2.836973231,2.511778363,0.72384066,-0.489962714,0.078658446,2,,1.331669244,0.854208214,0.854208214,0.985489405,1.193790006,205.4301344,0.209941775,824.4143346,2.838919857,2.51853163,0.721811275,-0.497224245,0.078660112,2,,1.460934974,1.241388348,40.77560615,2.202614293,0.391774528,2.00E+30,4.097258773,4.604563418,1.59824173,-0.353734393,0.635730086,1,,0.553108713,0.012075506,163392468.8,0.082521625,0.212256091,823.4856263,2.849180746,2.500870838,0.708204906,-0.504405612,0.083133326,2
Nucks1,7.840425537,3.30611451,1.041783602,2.388526188,0,2.360089585,8.188338139,70.11484102,0.499438721,1119.879599,7.817396903,3.322648224,0.854604101,0.616885339,0.209764696,1,0,8.655324074,1.380185444,0.911738925,775.9233855,1036.617206,0.999068001,1120.022172,7.808798991,3.196356449,0.759154649,0.509291129,0.202283183,1,,2.360096574,1070.525461,8.169807586,70.11120032,0.4994353,1121.99069,7.817343503,3.322599831,0.854596777,0.616877138,0.20976292,1,,1.413913127,13.83951784,13.83951784,0.87811265,215.8031679,367.0876826,1,1122.064663,7.796349228,3.194659436,0.757298136,0.505552655,0.201892955,1,,26.31280242,2423.971346,168.8759179,14.54302274,0.504317162,1121.007451,7.828897521,3.246604442,0.768038106,0.440339175,0.20488107,1,,1.719592407,6.726513748,1109390496,5815765.561,0.491608401,1120.995897,7.827045657,3.250701937,0.774783744,0.456783252,0.205111901,1
Nudc,16.62765964,7.626339115,0.724539257,-0.006650652,0,1.472826377,3.801791743,132.2247913,0.453149362,1408.416418,16.33517055,7.46511104,0.67774128,-0.21999966,0.328292541,1,0,2.571455369,1.274135635,0.502701014,5.372928868,154.5278413,0.450846159,1410.416461,16.33076791,7.42808764,0.678046948,-0.196604684,0.327843596,1,,30.83799415,1.473173827,3.603591179,131.5640244,0.45308894,1410.527392,16.33515601,7.465464202,0.677840009,-0.219910243,0.328296011,1,,1.195190957,3.495119781,3.495119781,0.502832236,4.042808012,143.3864242,0.450095132,1412.517085,16.32777831,7.427463605,0.682549121,-0.185429097,0.327877142,1,,1.502218891,23.87093273,241.547154,0.082119386,0.459555669,1410.54108,16.33546342,7.422849443,0.673204223,-0.210274089,0.327912678,1,,1.398675981,3.560050453,185.3075923,0.037656597,0.450705099,1410.460804,16.33704871,7.430198748,0.671863791,-0.213221252,0.327845515,1
Nudcd2,4.648936189,3.609645075,2.080897207,6.956824904,0,2.067766033,2418254942,9997682161,0.543901525,975.8980148,4.634662518,3.192359953,1.328036141,2.269052635,0.198183264,1,0,2.068931359,2.06893007,0.493294217,735776696.7,1659399057,0.996327509,978.0142493,4.633913026,3.19106024,1.327987637,2.269395185,0.198145978,1,,3.15120759,3.151201198,1838124285,9998088442,0.542435702,977.2735651,4.62722609,3.230740932,1.391512193,2.528754187,0.198794093,1,,12169484.03,3.15505389,3.15505389,0.835339548,4049620049,9999575314,0.996574819,979.4190384,4.625621514,3.227951032,1.391484142,2.530031311,0.198717423,1,,2.068745474,23501.34628,61432.29106,1.00E-10,0.859766644,978.0155145,4.633928046,3.191007772,1.32791206,2.269063848,0.198145754,1,,2.067763744,2418627442,9999339304,97.13815288,0.543896021,978.0091121,4.634662436,3.192360991,1.328036048,2.269051612,0.198183283,1
Nudcd3,3.765957445,5.900709238,1.222304209,0.63614425,0,0.210928585,0.486348432,30.97507125,0.394618073,856.6844153,3.645015661,5.908820445,1.161542721,0.257816748,0.179477724,3,0,0.049136481,1.619234812,0.040747859,2.624438873,17.95380195,1,851.8811671,3.684945611,5.659770471,1.156619398,0.419854017,0.163300005,2,,0.210928488,102037272.8,0.486348272,30.97404576,0.39463017,858.7955064,3.645007397,5.908812127,1.161544354,0.257823119,0.179477499,3,,1.43543214,0.240964808,0.240964808,0.130695066,8.248294876,606.24904,0.272765986,858.2769874,3.762248427,5.740069862,1.083598477,0.066266161,0.17491332,2,,0.297429456,166.3781663,104.646438,2.02385799,0.374117075,852.6391015,3.685356625,5.713703121,1.133716767,0.309963356,0.165947121,3,,0.197850868,4.73E-07,13.65935091,0.061370858,1,857.4976662,3.627929804,5.894649917,1.177974393,0.327575084,0.176697383,2
Nudt14,1.063829791,2.37617022,1.864716591,3.679881369,0,0.320929233,0.923406941,13.84827591,0.297561385,537.8290236,1.04825979,2.29172733,1.705901344,2.630233943,0.079509123,2,0,0.260690677,1.560635806,0.483085323,1.516859463,4.728394689,0.969071835,539.7381662,1.046732282,2.288823314,1.708613003,2.657910298,0.078558379,2,,0.320894816,1648.650113,0.922958685,13.76237672,0.299374032,539.9401107,1.048258238,2.291705208,1.705882526,2.630178553,0.079507158,2,,1.397654821,0.435803288,0.435803288,0.491756796,1.145029777,4.751628224,0.894450856,542.0176226,1.047861171,2.289881062,1.70355398,2.623738647,0.079165578,2,,54.98542158,7423.293061,33.3446104,282.4618904,0.282832216,539.4993459,1.048398893,2.274380325,1.689450425,2.593297416,0.077208983,2,,0.285799236,9.52E-07,9.270367332,0.908550485,1,539.7703047,1.046096594,2.289541641,1.713519683,2.68132542,0.078713952,2
Nudt16l1,2.446808516,2.535800189,1.165924217,0.854476251,0,0.790129696,2.078857936,31.62531726,0.287201655,781.9623795,2.3627227,2.410570367,1.045906552,0.409510991,0.099060629,2,0,2.112193995,0.649811515,0.497688378,2.942327893,33.98776346,0.291688238,783.6794295,2.362804666,2.403599724,1.034988899,0.391374792,0.097502563,2,,0.79013733,133.3029959,2.066446421,31.62407422,0.287195762,784.0734715,2.36272143,2.410570988,1.04590797,0.409513426,0.099060789,2,,0.606457253,3.141649304,3.141649304,0.497861342,2.542084932,33.54136722,0.291442057,785.6342264,2.363058528,2.402799862,1.032652333,0.388140606,0.096824948,2,,8.550377498,911.7920067,59.1638516,18.26160479,0.326095644,783.2889283,2.373787145,2.361551433,0.984264365,0.294294299,0.095988895,2,,0.662155678,1.07E-06,53.49560846,0.242063302,0.292372789,783.6975566,2.362981299,2.395676806,1.02987268,0.383830286,0.097524593,2
Nudt19,1.063829791,2.836170224,2.556941935,7.914013794,0,0.580804299,1901725344,9223515040,0.3824681,539.9518599,1.038114757,2.545604983,2.1857184,5.498248867,0.092407072,2,0,0.581038624,0.579926858,0.500307421,2149.031684,10434.394,0.382351218,542.0642571,1.038134154,2.545770725,2.185589324,5.497183911,0.092413363,2,,0.922012729,0.922018252,1579272198,9997821504,0.372535392,541.881292,1.035568019,2.562139818,2.222429782,5.703891997,0.092221011,2,,0.583916584,0.921029252,0.921029252,0.532228393,1778531262,9999736403,0.376636838,544.0781596,1.036269645,2.555124807,2.208404144,5.626274771,0.092246295,2,,0.60041763,623553.4449,2526144.961,0.033723546,0.38242664,542.0629573,1.038139477,2.545566284,2.185666769,5.497972692,0.092407585,2,,0.580803295,2061748648,9999599425,9.99E-06,0.382470503,542.062951,1.038115105,2.54560784,2.185719201,5.498250892,0.092407106,2
Nudt3,3.893617025,1.915126148,0.73551609,-0.342603595,0,3.233341116,2367592068,9999982779,0.306299842,877.1414457,3.766055006,1.76472204,0.65733937,-0.156732057,0.133175997,1,0,2.919155321,2.938399486,0.500224537,6.717336074,23.5984525,0.53569808,881.4223047,3.708066967,1.694227954,0.669426352,-0.060906435,0.137206032,1,,4.633422513,4.596087748,3360.174654,20351.71271,0.305598467,878.8791577,3.758658053,1.769586855,0.663885348,-0.150969171,0.132231514,1,,4990964.849,4.629396411,4.629396411,0.502521362,3292154119,9981422265,0.305668382,881.0119504,3.760510527,1.76816411,0.663399051,-0.151234792,0.132208679,1,,3.001127567,7.239238397,13.82349009,0.02610714,0.926400571,881.4426967,3.708959717,1.692973475,0.669084032,-0.060715152,0.137238284,1,,3.23329135,90758.40528,383350.8497,1.00E-10,0.30630116,879.2526251,3.766060332,1.764724321,0.657340304,-0.15673138,0.133175928,1
Nudt4,7.765957463,4.727193258,0.928140731,0.812556466,0,1.101189538,2.500056225,55.8890977,0.453043217,1156.912079,7.687677461,4.736502006,0.830881633,0.127423083,0.206885597,1,0,0.043395385,2.211603683,0.001827759,19.44418043,82.44710466,1,1155.232908,7.618631102,4.580879324,0.900191761,0.506033215,0.198892464,3,,1.101185072,1208.075519,2.497777285,55.8923524,0.453017433,1159.02317,7.687669886,4.736518417,0.830884247,0.127425859,0.20688572,1,,0.882190162,4.795168763,4.795168763,0.545875032,3.895338774,71.2843028,0.42371093,1159.754551,7.689250996,4.691238463,0.822188686,0.168365868,0.204106516,2,,4.785324462,689.0278387,138.5951409,5.437358838,0.57341045,1157.083144,7.698471807,4.594058386,0.778017834,0.114558288,0.201207075,2,,0.921198765,1.23E-10,59.15027972,0.531046579,1,1157.685523,7.674988217,4.663263196,0.814530876,0.15266273,0.203470797,2
Nudt5,3.819148942,4.239346894,0.788599233,-0.522516623,0,0.240715741,0.32778255,12.77910863,0.702099609,881.5810689,3.660283008,4.134915555,0.77073703,-0.596959789,0.110839351,3,0,0.208496454,1.23831307,0.498562018,0.570810238,34.64071765,0.295700121,882.3362942,3.680321472,4.160474786,0.771165916,-0.606762452,0.108105842,3,,114334.115,0.251180493,0.360329243,30.8530758,0.305529435,883.3636838,3.677523317,4.163610356,0.76797148,-0.620951165,0.111397839,3,,1.110314391,0.343586529,0.343586529,0.498898549,0.441755318,31.71533706,0.303883968,885.1771337,3.676039126,4.164212517,0.76776833,-0.617932058,0.11032976,3,,0.301413225,108.9155025,116.9479503,1.214102855,0.30916435,881.2247579,3.6833024,4.098163693,0.767656139,-0.565238188,0.103197968,3,,0.227658951,1.00E-10,11.79969595,0.038966089,0.806813995,883.3741561,3.653931049,4.1323443,0.776460432,-0.579390438,0.109443686,3
Nudt9,1.191489365,1.379939213,1.365215072,1.913696183,0,3.248796122,9996138362,3666071888,0.999997665,561.35258,1.170980979,1.298851845,1.169641067,1.219633331,0.056841147,2,0,3.144049008,3.144024981,0.551347562,5550382887,8823745509,0.239520915,563.4172934,1.17299485,1.303118708,1.166666531,1.199192751,0.057153956,1,,6.904592814,6.904592814,4.840928191,47.40834727,0.893604212,2.00E+30,0.336629731,4.781880684,4.102887065,14.33239359,0.632846779,1,,9999165239,4.938752754,4.938752754,0.523200609,3420.527746,864.6801574,1,565.5407378,1.169636973,1.299328011,1.177073736,1.24917426,0.056154877,2,,3.24881298,5848079177,2144761203,1.56E-10,1,563.4636711,1.170981763,1.298850544,1.169639661,1.219630085,0.056841175,2,,3.144018436,1297918.751,2063404.515,4.49E-08,0.239519165,563.4172952,1.172994343,1.30311937,1.16666697,1.199193137,0.05715398,1
